wbps_gene_id,principal_transcript_id,principal_cds_length,principal_isoform_type,genome_name,gene_description,transcript_biotype,species
TTRE2316,TTRE2316_t1,512.0,protein_coding,,"WAP domain containing protein, SLPI-like  [Source:UniProtKB/TrEMBL;Acc:A0A077ZB55]",protein_coding,trtricprjeb535
TTRE4834,TTRE4834_t1,1835.0,protein_coding,,Fibropellin-1  [Source:UniProtKB/TrEMBL;Acc:A0A077Z5I8],protein_coding,trtricprjeb535
TTRE3602,TTRE3602_t1,2657.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE2505,TTRE2505_t1,1226.0,protein_coding,,Inositol-pentakisphosphate 2-kinase  [Source:UniProtKB/TrEMBL;Acc:A0A077Z1Y0],protein_coding,trtricprjeb535
TTRE7743,TTRE7743_t1,329.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE5209,TTRE5209_t1,129.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE10931,TTRE10931_t1,893.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE6764,TTRE6764_t1,356.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE9429,TTRE9429_t1,353.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE9537,TTRE9537_t1,1166.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE49,TTRE49_t1,2005.0,protein_coding,,Protein tincar  [Source:UniProtKB/TrEMBL;Acc:A0A077ZG74],protein_coding,trtricprjeb535
TTRE11316,TTRE11316_t1,479.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4598,TTRE4598_t1,135.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11716,TTRE11716_t1,440.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE9328,TTRE9328_t1,1406.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE351,TTRE351_t1,397.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE8306,TTRE8306_t1,308.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4321,TTRE4321_t1,459.0,protein_coding,,His Phos 1 domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077ZJA4],protein_coding,trtricprjeb535
TTRE940,TTRE940_t1,728.0,protein_coding,,EGF-like domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077Z1H4],protein_coding,trtricprjeb535
TTRE4753,TTRE4753_t1,240.0,protein_coding,,26S proteasome non ATPase regulatory subunit 7  [Source:UniProtKB/TrEMBL;Acc:A0A077ZK69],protein_coding,trtricprjeb535
TTRE5379,TTRE5379_t1,1277.0,protein_coding,,PALP domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077Z955],protein_coding,trtricprjeb535
TTRE4862,TTRE4862_t1,806.0,protein_coding,,Hexamethylene bis acetamide inducible 1  [Source:UniProtKB/TrEMBL;Acc:A0A077ZIL8],protein_coding,trtricprjeb535
TTRE2557,TTRE2557_t1,431.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE1401,TTRE1401_t1,224.0,protein_coding,,choline-phosphate cytidylyltransferase  [Source:UniProtKB/TrEMBL;Acc:A0A077Z267],protein_coding,trtricprjeb535
TTRE8066,TTRE8066_t1,207.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE9763,TTRE9763_t1,228.0,protein_coding,,Secreted from muscle stage larvae 1  [Source:UniProtKB/TrEMBL;Acc:A0A077ZA99],protein_coding,trtricprjeb535
TTRE3405,TTRE3405_t1,620.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE3703,TTRE3703_t1,579.0,protein_coding,,Trifunctional enzyme subunit alpha  [Source:UniProtKB/TrEMBL;Acc:A0A077YXD7],protein_coding,trtricprjeb535
TTRE8413,TTRE8413_t1,127.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4014,TTRE4014_t1,767.0,protein_coding,,Protein FAM69C  [Source:UniProtKB/TrEMBL;Acc:A0A077Z008],protein_coding,trtricprjeb535
TTRE9721,TTRE9721_t1,1047.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE8541,TTRE8541_t1,548.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE7234,TTRE7234_t1,610.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE6577,TTRE6577_t1,174.0,protein_coding,,Aurora kinase  [Source:UniProtKB/TrEMBL;Acc:A0A077Z7G9],protein_coding,trtricprjeb535
TTRE4822,TTRE4822_t1,873.0,protein_coding,,Rho GTPase activating protein 44  [Source:UniProtKB/TrEMBL;Acc:A0A077YWS1],protein_coding,trtricprjeb535
TTRE6183,TTRE6183_t1,566.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE3972,TTRE3972_t1,476.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE845,TTRE845_t1,658.0,protein_coding,,C2H2-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077Z5G7],protein_coding,trtricprjeb535
TTRE11663,TTRE11663_t1,359.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE8415,TTRE8415_t1,394.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE1752,TTRE1752_t1,198.0,protein_coding,,UDP N acetylglucosamine transporter  [Source:UniProtKB/TrEMBL;Acc:A0A077ZHY6],protein_coding,trtricprjeb535
TTRE9262,TTRE9262_t1,368.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE2883,TTRE2883_t1,316.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE3196,TTRE3196_t1,1979.0,protein_coding,,Homeobox protein MSH-B  [Source:UniProtKB/TrEMBL;Acc:A0A077ZDF6],protein_coding,trtricprjeb535
TTRE2377,TTRE2377_t1,281.0,protein_coding,,40S ribosomal protein S2  [Source:UniProtKB/TrEMBL;Acc:A0A077YZL2],protein_coding,trtricprjeb535
TTRE11588,TTRE11588_t1,275.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE859,TTRE859_t1,923.0,protein_coding,,"Oxidoreductase, short chain  [Source:UniProtKB/TrEMBL;Acc:A0A077YWJ9]",protein_coding,trtricprjeb535
TTRE422,TTRE422_t1,665.0,protein_coding,,Membrane-spanning 4-domains subfamily A member 15-like  [Source:UniProtKB/TrEMBL;Acc:A0A077Z7J5],protein_coding,trtricprjeb535
TTRE5182,TTRE5182_t1,1105.0,protein_coding,,DNA-directed RNA polymerase  [Source:UniProtKB/TrEMBL;Acc:A0A077ZFJ4],protein_coding,trtricprjeb535
TTRE622,TTRE622_t1,484.0,protein_coding,,MRP-S28 domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077ZAA5],protein_coding,trtricprjeb535
TTRE1433,TTRE1433_t3,313.0,protein_coding,,NAD binding 6 and FAD binding 8 and Ferric reduct domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077ZLL2],protein_coding,trtricprjeb535
TTRE3897,TTRE3897_t1,2427.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE3225,TTRE3225_t1,272.0,protein_coding,,ATP dependent DNA helicase  [Source:UniProtKB/TrEMBL;Acc:A0A077Z6R1],protein_coding,trtricprjeb535
TTRE1459,TTRE1459_t1,355.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE3864,TTRE3864_t1,285.0,protein_coding,,Protein MAK10 homolog  [Source:UniProtKB/TrEMBL;Acc:A0A077ZIZ0],protein_coding,trtricprjeb535
TTRE8710,TTRE8710_t1,260.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE8245,TTRE8245_t1,229.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE8914,TTRE8914_t1,5186.0,protein_coding,,Nucleolar pre ribosomal associated protein  [Source:UniProtKB/TrEMBL;Acc:A0A077Z3V7],protein_coding,trtricprjeb535
TTRE2785,TTRE2785_t1,349.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4681,TTRE4681_t1,230.0,protein_coding,,valine--tRNA ligase  [Source:UniProtKB/TrEMBL;Acc:A0A077Z6L8],protein_coding,trtricprjeb535
TTRE2390,TTRE2390_t1,180.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE5171,TTRE5171_t1,169.0,protein_coding,,Cytochrome b-c1 complex subunit 7  [Source:UniProtKB/TrEMBL;Acc:A0A077Z4F3],protein_coding,trtricprjeb535
TTRE4032,TTRE4032_t1,479.0,protein_coding,,Small heat shock protein  [Source:UniProtKB/TrEMBL;Acc:A0A077ZD68],protein_coding,trtricprjeb535
TTRE8010,TTRE8010_t1,1016.0,protein_coding,,Hexosyltransferase  [Source:UniProtKB/TrEMBL;Acc:A0A077ZLI2],protein_coding,trtricprjeb535
TTRE6287,TTRE6287_t1,171.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE12098,TTRE12098_t1,632.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE10262,TTRE10262_t1,263.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE1414,TTRE1414_t1,1334.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4154,TTRE4154_t1,490.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE9220,TTRE9220_t1,329.0,protein_coding,,Transcription initiation factor tfiid subunit  [Source:UniProtKB/TrEMBL;Acc:A0A077YVE1],protein_coding,trtricprjeb535
TTRE8194,TTRE8194_t1,216.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE631,TTRE631_t1,295.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE1102,TTRE1102_t1,166.0,protein_coding,,"Protein involved in positive regulation of both 1, 3-beta-glucan synthesis and the Pkc1p-MAPK pathway  [Source:UniProtKB/TrEMBL;Acc:A0A077ZK58]",protein_coding,trtricprjeb535
TTRE4342,TTRE4342_t1,1420.0,protein_coding,,Nuclear hormone receptor family member nhr-25  [Source:UniProtKB/TrEMBL;Acc:A0A077YXL0],protein_coding,trtricprjeb535
TTRE2151,TTRE2151_t1,305.0,protein_coding,,Serine  [Source:UniProtKB/TrEMBL;Acc:A0A077YXT6],protein_coding,trtricprjeb535
TTRE12343,TTRE12343_t1,452.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE3883,TTRE3883_t1,347.0,protein_coding,,Nudix hydrolase 6  [Source:UniProtKB/TrEMBL;Acc:A0A077ZD70],protein_coding,trtricprjeb535
TTRE9061,TTRE9061_t1,436.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4861,TTRE4861_t1,287.0,protein_coding,,HMG box domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077ZM54],protein_coding,trtricprjeb535
TTRE10538,TTRE10538_t1,815.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE3481,TTRE3481_t1,242.0,protein_coding,,alanine transaminase  [Source:UniProtKB/TrEMBL;Acc:A0A077ZCV8],protein_coding,trtricprjeb535
TTRE5446,TTRE5446_t1,168.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE9650,TTRE9650_t1,205.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE732,TTRE732_t1,147.0,protein_coding,,Calcium and integrin binding family  [Source:UniProtKB/TrEMBL;Acc:A0A077ZCW8],protein_coding,trtricprjeb535
TTRE37,TTRE37_t1,194.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE8005,TTRE8005_t1,232.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE8763,TTRE8763_t1,1061.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE551,TTRE551_t1,207.0,protein_coding,,"DNA-directed RNA polymerases I, II, and III subun it RPABC4  [Source:UniProtKB/TrEMBL;Acc:A0A077Z575]",protein_coding,trtricprjeb535
TTRE2360,TTRE2360_t1,1085.0,protein_coding,,ATP dependent RNA helicase DDX25  [Source:UniProtKB/TrEMBL;Acc:A0A077Z4Z3],protein_coding,trtricprjeb535
TTRE1153,TTRE1153_t1,310.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE2923,TTRE2923_t1,187.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE6580,TTRE6580_t1,119.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE12344,TTRE12344_t1,520.0,protein_coding,,DNA repair protein XRCC1  [Source:UniProtKB/TrEMBL;Acc:A0A077ZD25],protein_coding,trtricprjeb535
TTRE2474,TTRE2474_t1,747.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE9514,TTRE9514_t1,752.0,protein_coding,,Putative phosphatidylinositol kinase related prot ein  [Source:UniProtKB/TrEMBL;Acc:A0A077ZFN9],protein_coding,trtricprjeb535
TTRE7127,TTRE7127_t1,3677.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE10340,TTRE10340_t1,860.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4421,TTRE4421_t1,559.0,protein_coding,,threonine--tRNA ligase  [Source:UniProtKB/TrEMBL;Acc:A0A077Z0T5],protein_coding,trtricprjeb535
TTRE3436,TTRE3436_t1,274.0,protein_coding,,Ovule protein  [Source:UniProtKB/TrEMBL;Acc:A0A077Z905],protein_coding,trtricprjeb535
TTRE5646,TTRE5646_t1,1424.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE1337,TTRE1337_t1,302.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE441,TTRE441_t2,206.0,protein_coding,,Methyltransf 23 domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077ZED6],protein_coding,trtricprjeb535
TTRE1482,TTRE1482_t1,185.0,protein_coding,,Sec1 domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077Z2S4],protein_coding,trtricprjeb535
TTRE11553,TTRE11553_t1,451.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE6813,TTRE6813_t1,112.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11876,TTRE11876_t1,468.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE1163,TTRE1163_t1,589.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11775,TTRE11775_t1,362.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE2036,TTRE2036_t1,266.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE230,TTRE230_t1,242.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE1928,TTRE1928_t1,449.0,protein_coding,,ULP_PROTEASE domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077Z3Q5],protein_coding,trtricprjeb535
TTRE4952,TTRE4952_t1,390.0,protein_coding,,Bystin  [Source:UniProtKB/TrEMBL;Acc:A0A077ZAL7],protein_coding,trtricprjeb535
TTRE1985,TTRE1985_t1,1386.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE9169,TTRE9169_t1,351.0,protein_coding,,GMC oxidoreductase family protein  [Source:UniProtKB/TrEMBL;Acc:A0A077YV93],protein_coding,trtricprjeb535
TTRE11926,TTRE11926_t1,950.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE6171,TTRE6171_t1,647.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE6142,TTRE6142_t1,401.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE9589,TTRE9589_t1,446.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE12291,TTRE12291_t1,320.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE5715,TTRE5715_t1,260.0,protein_coding,,LAG1 longevity assurance-like protein 6  [Source:UniProtKB/TrEMBL;Acc:A0A077Z6M0],protein_coding,trtricprjeb535
TTRE4819,TTRE4819_t1,470.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11321,TTRE11321_t1,392.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE5957,TTRE5957_t1,383.0,protein_coding,,Major sperm protein  [Source:UniProtKB/TrEMBL;Acc:A0A077Z0Z2],protein_coding,trtricprjeb535
TTRE1476,TTRE1476_t1,1595.0,protein_coding,,Far upstream element-binding protein 1  [Source:UniProtKB/TrEMBL;Acc:A0A077ZBD0],protein_coding,trtricprjeb535
TTRE10764,TTRE10764_t1,620.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE9463,TTRE9463_t1,2129.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE2252,TTRE2252_t1,819.0,protein_coding,,GKAP domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077YYT1],protein_coding,trtricprjeb535
TTRE5605,TTRE5605_t1,298.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE2537,TTRE2537_t1,204.0,protein_coding,,ceramide glucosyltransferase  [Source:UniProtKB/TrEMBL;Acc:A0A077Z6N9],protein_coding,trtricprjeb535
TTRE12388,TTRE12388_t1,437.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE1087,TTRE1087_t1,290.0,protein_coding,,26S proteasome regulatory subunit 7  [Source:UniProtKB/TrEMBL;Acc:A0A077ZIC2],protein_coding,trtricprjeb535
TTRE11487,TTRE11487_t1,1148.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE7148,TTRE7148_t1,842.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11961,TTRE11961_t1,515.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE5771,TTRE5771_t1,246.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE12157,TTRE12157_t1,815.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE7439,TTRE7439_t1,437.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE1146,TTRE1146_t1,233.0,protein_coding,,Lissencephaly-1 homolog  [Source:UniProtKB/TrEMBL;Acc:A0A077ZAE8],protein_coding,trtricprjeb535
TTRE4745,TTRE4745_t1,197.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4894,TTRE4894_t1,188.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE5912,TTRE5912_t1,731.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE1178,TTRE1178_t1,220.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4533,TTRE4533_t1,1010.0,protein_coding,,Gnk2-homologous domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077ZBW3],protein_coding,trtricprjeb535
TTRE7447,TTRE7447_t1,806.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE5068,TTRE5068_t1,326.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE6799,TTRE6799_t1,1385.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11818,TTRE11818_t1,326.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE6851,TTRE6851_t1,269.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE3061,TTRE3061_t1,1363.0,protein_coding,,G:T mismatch specific thymine DNA glycosylase  [Source:UniProtKB/TrEMBL;Acc:A0A077Z7P7],protein_coding,trtricprjeb535
TTRE1674,TTRE1674_t1,298.0,protein_coding,,Transthyretin-like protein 46  [Source:UniProtKB/TrEMBL;Acc:A0A077Z9N4],protein_coding,trtricprjeb535
TTRE9442,TTRE9442_t1,234.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE2867,TTRE2867_t1,434.0,protein_coding,,53 kDa excretory  [Source:UniProtKB/TrEMBL;Acc:A0A077ZDP1],protein_coding,trtricprjeb535
TTRE11584,TTRE11584_t1,1034.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11369,TTRE11369_t1,431.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11674,TTRE11674_t1,304.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE5763,TTRE5763_t1,305.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE5525,TTRE5525_t1,236.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE9520,TTRE9520_t1,451.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE7728,TTRE7728_t1,260.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE7564,TTRE7564_t1,485.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4219,TTRE4219_t1,858.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE279,TTRE279_t1,449.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE10618,TTRE10618_t1,460.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4420,TTRE4420_t1,203.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE306,TTRE306_t1,132.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE9244,TTRE9244_t1,482.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE7688,TTRE7688_t1,412.0,protein_coding,,Protein col protein cbr col-109 protein cbr bli-6 protein bli cre col-109 protein  [Source:UniProtKB/TrEMBL;Acc:A0A077Z8H0],protein_coding,trtricprjeb535
TTRE722,TTRE722_t1,387.0,protein_coding,,Ras family protein  [Source:UniProtKB/TrEMBL;Acc:A0A077YZG4],protein_coding,trtricprjeb535
TTRE9569,TTRE9569_t1,833.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE7815,TTRE7815_t1,184.0,protein_coding,,Ell-associated factor Eaf  [Source:UniProtKB/TrEMBL;Acc:A0A077ZHM7],protein_coding,trtricprjeb535
TTRE2378,TTRE2378_t1,256.0,protein_coding,,Pre-mRNA-processing factor 19  [Source:UniProtKB/TrEMBL;Acc:A0A077ZB22],protein_coding,trtricprjeb535
TTRE723,TTRE723_t1,811.0,protein_coding,,Putative non-LTR retroelement reverse transcripta se  [Source:UniProtKB/TrEMBL;Acc:A0A077ZGS1],protein_coding,trtricprjeb535
TTRE1314,TTRE1314_t1,255.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE10239,TTRE10239_t1,1613.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4926,TTRE4926_t1,344.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE12644,TTRE12644_t1,740.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE1528,TTRE1528_t1,436.0,protein_coding,,RING-type E3 ubiquitin transferase  [Source:UniProtKB/TrEMBL;Acc:A0A077Z6U6],protein_coding,trtricprjeb535
TTRE4499,TTRE4499_t1,1349.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE3862,TTRE3862_t1,833.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11176,TTRE11176_t1,225.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE2598,TTRE2598_t1,227.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4252,TTRE4252_t1,1126.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4013,TTRE4013_t1,259.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE6085,TTRE6085_t1,198.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE1457,TTRE1457_t1,1019.0,protein_coding,,Protein phosphatase 1 regulatory subunit 3  [Source:UniProtKB/TrEMBL;Acc:A0A077Z9Q8],protein_coding,trtricprjeb535
TTRE3175,TTRE3175_t1,469.0,protein_coding,,PWWP domain containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A077ZD40],protein_coding,trtricprjeb535
TTRE1560,TTRE1560_t1,696.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE7866,TTRE7866_t1,530.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE400,TTRE400_t1,1359.0,protein_coding,,Potassium voltage gated channel protein Shaker  [Source:UniProtKB/TrEMBL;Acc:A0A077Z4J1],protein_coding,trtricprjeb535
TTRE11218,TTRE11218_t1,445.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11290,TTRE11290_t1,1349.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE3882,TTRE3882_t1,768.0,protein_coding,,Arrestin C and Arrestin N domain containing prote in  [Source:UniProtKB/TrEMBL;Acc:A0A077Z3G3],protein_coding,trtricprjeb535
TTRE8378,TTRE8378_t1,581.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE3301,TTRE3301_t1,480.0,protein_coding,,DNA polymerase kappa  [Source:UniProtKB/TrEMBL;Acc:A0A077ZFW4],protein_coding,trtricprjeb535
TTRE11151,TTRE11151_t1,306.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11415,TTRE11415_t1,292.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE806,TTRE806_t1,386.0,protein_coding,,Histone H2A  [Source:UniProtKB/TrEMBL;Acc:A0A077ZI23],protein_coding,trtricprjeb535
TTRE3907,TTRE3907_t1,1531.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE7826,TTRE7826_t1,836.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE6043,TTRE6043_t1,719.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE6245,TTRE6245_t1,932.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11534,TTRE11534_t1,131.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE8820,TTRE8820_t1,954.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE11496,TTRE11496_t1,686.0,protein_coding,,Serine:threonine protein kinase NIM1  [Source:UniProtKB/TrEMBL;Acc:A0A077ZGM8],protein_coding,trtricprjeb535
TTRE3338,TTRE3338_t1,548.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE5777,TTRE5777_t1,413.0,protein_coding,,KDEL motif containing protein 1  [Source:UniProtKB/TrEMBL;Acc:A0A077Z4J2],protein_coding,trtricprjeb535
TTRE3411,TTRE3411_t1,269.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE8682,TTRE8682_t1,110.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE2681,TTRE2681_t1,243.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE6060,TTRE6060_t1,3032.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE10496,TTRE10496_t1,150.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE4749,TTRE4749_t1,602.0,protein_coding,,Homeobox protein Dlx1a  [Source:UniProtKB/TrEMBL;Acc:A0A077ZDN9],protein_coding,trtricprjeb535
TTRE9358,TTRE9358_t1,581.0,protein_coding,,,protein_coding,trtricprjeb535
TTRE5457,TTRE5457_t1,334.0,protein_coding,,Solute carrier family 41  [Source:UniProtKB/TrEMBL;Acc:A0A077Z6U2],protein_coding,trtricprjeb535
