Gene stable ID,Human gene stable ID,Human gene name,Homology type,% identity,Human % identity,lacks_WBP_human_orthologue,lacks_WBP_human_orthologue_evidence,best_WBP_human_orthologue_lt_40pct_identity,best_WBP_human_orthologue_lt_40pct_identity_evidence
Wban_05073,ENSG00000154473,BUB3,ortholog_one2one,47.6331,49.0854,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: BUB3",False,Best human orthologue found in WormBase Parasite has >= 40% identity: BUB3 47.6331%
Wban_05074,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05075,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05076,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05077,ENSG00000160145,KALRN,ortholog_many2many,13.0435,5.02344,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: KALRN",True,Best human orthologue in WormBase ParaSite has < 40% identity: KALRN 13.0435%
Wban_05078,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05079,ENSG00000119866,BCL11A,ortholog_many2many,15.0106,17.006,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: BCL11A",True,Best human orthologue in WormBase ParaSite has < 40% identity: BCL11A 15.0106%
Wban_05080,ENSG00000100603,SNW1,ortholog_one2one,56.102,57.4627,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: SNW1",False,Best human orthologue found in WormBase Parasite has >= 40% identity: SNW1 56.102%
Wban_05081,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05082,ENSG00000178966,RMI1,ortholog_one2many,16.0853,13.28,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: RMI1",True,Best human orthologue in WormBase ParaSite has < 40% identity: RMI1 16.0853%
Wban_05083,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05084,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05085,ENSG00000131495,NDUFA2,ortholog_one2one,48.4848,48.4848,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: NDUFA2",False,Best human orthologue found in WormBase Parasite has >= 40% identity: NDUFA2 48.4848%
Wban_05086,ENSG00000114982,KANSL3,ortholog_one2one,6.74525,11.7312,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: KANSL3",True,Best human orthologue in WormBase ParaSite has < 40% identity: KANSL3 6.74525%
Wban_05087,ENSG00000112773,TENT5A,ortholog_many2many,12.2727,6.1086,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: TENT5A",True,Best human orthologue in WormBase ParaSite has < 40% identity: TENT5A 12.2727%
Wban_05088,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05089,ENSG00000100722,ZC3H14,ortholog_one2one,18.1013,19.4293,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: ZC3H14",True,Best human orthologue in WormBase ParaSite has < 40% identity: ZC3H14 18.1013%
Wban_05090,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05091,ENSG00000107938,EDRF1,ortholog_one2one,18.7731,20.517,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: EDRF1",True,Best human orthologue in WormBase ParaSite has < 40% identity: EDRF1 18.7731%
Wban_05092,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05093,ENSG00000128016,ZFP36,ortholog_many2many,12.9121,14.4172,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: ZFP36",True,Best human orthologue in WormBase ParaSite has < 40% identity: ZFP36 12.9121%
Wban_05094,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05095,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05096,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05097,ENSG00000168476,REEP4,ortholog_many2many,20.3125,15.1751,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: REEP4",True,Best human orthologue in WormBase ParaSite has < 40% identity: REEP4 20.3125%
Wban_05098,ENSG00000131504,DIAPH1,ortholog_many2many,13.8254,10.456,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: DIAPH1",True,Best human orthologue in WormBase ParaSite has < 40% identity: DIAPH1 13.8254%
Wban_05099,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05100,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05101,ENSG00000174606,ANGEL2,ortholog_many2many,24.1722,26.8382,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: ANGEL2",True,Best human orthologue in WormBase ParaSite has < 40% identity: ANGEL2 24.1722%
Wban_05102,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05103,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05104,ENSG00000148832,PAOX,ortholog_many2many,14.135,13.1115,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: PAOX",True,Best human orthologue in WormBase ParaSite has < 40% identity: PAOX 14.135%
Wban_05105,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05106,ENSG00000137802,MAPKBP1,ortholog_many2many,17.9472,20.2918,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: MAPKBP1",True,Best human orthologue in WormBase ParaSite has < 40% identity: MAPKBP1 17.9472%
Wban_05107,ENSG00000158417,EIF5B,ortholog_one2one,21.0219,11.8033,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: EIF5B",True,Best human orthologue in WormBase ParaSite has < 40% identity: EIF5B 21.0219%
Wban_05108,ENSG00000174576,NPAS4,ortholog_one2one,23.0357,16.0848,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: NPAS4",True,Best human orthologue in WormBase ParaSite has < 40% identity: NPAS4 23.0357%
Wban_05109,ENSG00000138032,PPM1B,ortholog_many2many,44.8101,36.952,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: PPM1B",False,Best human orthologue found in WormBase Parasite has >= 40% identity: PPM1B 44.8101%
Wban_05110,ENSG00000124391,IL17C,ortholog_one2many,19.5455,21.8274,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: IL17C",True,Best human orthologue in WormBase ParaSite has < 40% identity: IL17C 19.5455%
Wban_05111,ENSG00000117625,RCOR3,ortholog_many2many,14.2292,13.0199,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: RCOR3",True,Best human orthologue in WormBase ParaSite has < 40% identity: RCOR3 14.2292%
Wban_05112,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05113,ENSG00000103326,CAPN15,ortholog_one2one,37.1349,24.5856,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: CAPN15",True,Best human orthologue in WormBase ParaSite has < 40% identity: CAPN15 37.1349%
Wban_05114,ENSG00000112531,QKI,ortholog_many2many,20.9776,30.2053,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: QKI",True,Best human orthologue in WormBase ParaSite has < 40% identity: QKI 20.9776%
Wban_05115,ENSG00000173714,WFIKKN2,ortholog_many2many,7.50529,12.3264,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: WFIKKN2",True,Best human orthologue in WormBase ParaSite has < 40% identity: WFIKKN2 7.50529%
Wban_05116,ENSG00000125798,FOXA2,ortholog_one2one,24.0,24.622,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: FOXA2",True,Best human orthologue in WormBase ParaSite has < 40% identity: FOXA2 24.0%
Wban_05117,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05118,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05119,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05120,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05121,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05122,ENSG00000087365,SF3B2,ortholog_one2one,49.6732,33.9665,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: SF3B2",False,Best human orthologue found in WormBase Parasite has >= 40% identity: SF3B2 49.6732%
Wban_05123,ENSG00000163159,VPS72,ortholog_one2one,33.101,26.0989,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: VPS72",True,Best human orthologue in WormBase ParaSite has < 40% identity: VPS72 33.101%
Wban_05124,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05125,ENSG00000166971,AKTIP,ortholog_one2one,15.5606,23.2877,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: AKTIP",True,Best human orthologue in WormBase ParaSite has < 40% identity: AKTIP 15.5606%
Wban_05126,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05127,ENSG00000125744,RTN2,ortholog_one2many,11.8065,15.2294,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: RTN2",True,Best human orthologue in WormBase ParaSite has < 40% identity: RTN2 11.8065%
Wban_05128,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05129,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05130,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05131,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05132,ENSG00000119203,CPSF3,ortholog_one2one,58.6455,59.5029,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: CPSF3",False,Best human orthologue found in WormBase Parasite has >= 40% identity: CPSF3 58.6455%
Wban_05133,ENSG00000143641,GALNT2,ortholog_one2one,46.2199,47.1103,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: GALNT2",False,Best human orthologue found in WormBase Parasite has >= 40% identity: GALNT2 46.2199%
Wban_05134,ENSG00000158604,TMED4,ortholog_one2one,67.9245,63.4361,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: TMED4",False,Best human orthologue found in WormBase Parasite has >= 40% identity: TMED4 67.9245%
Wban_05135,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05136,ENSG00000119689,DLST,ortholog_one2many,43.4316,35.7616,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: DLST",False,Best human orthologue found in WormBase Parasite has >= 40% identity: DLST 43.4316%
Wban_05137,ENSG00000119689,DLST,ortholog_one2many,84.4444,16.777,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: DLST",False,Best human orthologue found in WormBase Parasite has >= 40% identity: DLST 84.4444%
Wban_05138,ENSG00000213689,TREX1,ortholog_one2many,14.1531,19.4268,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: TREX1",True,Best human orthologue in WormBase ParaSite has < 40% identity: TREX1 14.1531%
Wban_05139,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05140,ENSG00000135040,NAA35,ortholog_one2one,30.5108,31.3103,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: NAA35",True,Best human orthologue in WormBase ParaSite has < 40% identity: NAA35 30.5108%
Wban_05141,ENSG00000122140,MRPS2,ortholog_one2one,41.129,34.4595,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: MRPS2",False,Best human orthologue found in WormBase Parasite has >= 40% identity: MRPS2 41.129%
Wban_05142,ENSG00000007202,BLTP2,ortholog_one2one,25.2646,24.5638,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: BLTP2",True,Best human orthologue in WormBase ParaSite has < 40% identity: BLTP2 25.2646%
Wban_05143,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05144,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05145,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05146,ENSG00000137815,RTF1,ortholog_one2many,36.7589,26.1972,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: RTF1",True,Best human orthologue in WormBase ParaSite has < 40% identity: RTF1 36.7589%
Wban_05147,ENSG00000183723,CMTM4,ortholog_many2many,14.9606,18.2692,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: CMTM4",True,Best human orthologue in WormBase ParaSite has < 40% identity: CMTM4 14.9606%
Wban_05148,ENSG00000137815,RTF1,ortholog_one2many,23.9437,7.1831,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: RTF1",True,Best human orthologue in WormBase ParaSite has < 40% identity: RTF1 23.9437%
Wban_05149,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05150,ENSG00000198732,SMOC1,ortholog_one2many,19.5122,27.5862,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: SMOC1",True,Best human orthologue in WormBase ParaSite has < 40% identity: SMOC1 19.5122%
Wban_05151,,,,0.0,,True,No human orthologue listed in WormBase ParaSite,True,No human orthologue listed in WormBase ParaSite
Wban_05152,ENSG00000166816,LDHD,ortholog_one2one,45.5508,44.4215,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: LDHD",False,Best human orthologue found in WormBase Parasite has >= 40% identity: LDHD 45.5508%
Wban_05153,ENSG00000104872,PIH1D1,ortholog_one2one,24.8227,24.1379,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: PIH1D1",True,Best human orthologue in WormBase ParaSite has < 40% identity: PIH1D1 24.8227%
Wban_05154,ENSG00000145817,YIPF5,ortholog_one2many,49.5935,47.4708,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: YIPF5",False,Best human orthologue found in WormBase Parasite has >= 40% identity: YIPF5 49.5935%
Wban_05155,ENSG00000198862,LTN1,ortholog_one2one,16.8124,14.1563,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: LTN1",True,Best human orthologue in WormBase ParaSite has < 40% identity: LTN1 16.8124%
Wban_05156,ENSG00000150787,PTS,ortholog_one2one,50.7353,47.5862,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: PTS",False,Best human orthologue found in WormBase Parasite has >= 40% identity: PTS 50.7353%
Wban_05157,ENSG00000096088,PGC,ortholog_many2many,32.3155,32.732,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: PGC",True,Best human orthologue in WormBase ParaSite has < 40% identity: PGC 32.3155%
Wban_05158,ENSG00000124562,SNRPC,ortholog_one2one,45.8333,41.5094,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: SNRPC",False,Best human orthologue found in WormBase Parasite has >= 40% identity: SNRPC 45.8333%
Wban_05159,ENSG00000100479,POLE2,ortholog_one2one,35.7002,34.3454,False,"Has human orthologue(s) in WormBase ParaSite, the most similar is: POLE2",True,Best human orthologue in WormBase ParaSite has < 40% identity: POLE2 35.7002%
