Genome project,Gene stable ID,Transcript stable ID,Protein stable ID,Human gene stable ID,Human gene name,Human protein stable ID,Caenorhabditis elegans (PRJNA13758) [WS290] gene stable ID,Caenorhabditis elegans (PRJNA13758) [WS290] gene name,Caenorhabditis elegans (PRJNA13758) [WS290] protein stable ID
wuchereria_bancrofti_prjna275548,Wban_09462,mrna-Wban_09462,mrna-Wban_09462,,,,WBGene00015794,C15F1.1,C15F1.1b.1
wuchereria_bancrofti_prjna275548,Wban_09463,mrna-Wban_09463,mrna-Wban_09463,,,,WBGene00009356,srlf-15,F33A8.10.1
wuchereria_bancrofti_prjna275548,Wban_09469,mrna-Wban_09469,mrna-Wban_09469,,,,WBGene00004680,rars-2,C29H12.1.1
wuchereria_bancrofti_prjna275548,Wban_09471,mrna-Wban_09471,mrna-Wban_09471,,,,WBGene00021858,Y54F10BM.3,Y54F10BM.3.1
wuchereria_bancrofti_prjna275548,Wban_09473,mrna-Wban_09473,mrna-Wban_09473,,,,WBGene00013175,Y53F4B.36,Y53F4B.36.1
wuchereria_bancrofti_prjna275548,Wban_09473,mrna-Wban_09473,mrna-Wban_09473,,,,WBGene00015765,C14C11.1,C14C11.1.1
wuchereria_bancrofti_prjna275548,Wban_09473,mrna-Wban_09473,mrna-Wban_09473,,,,WBGene00022589,ZC317.6,ZC317.6.1
wuchereria_bancrofti_prjna275548,Wban_09473,mrna-Wban_09473,mrna-Wban_09473,,,,WBGene00015987,C18G1.9,C18G1.9.1
wuchereria_bancrofti_prjna275548,Wban_09488,mrna-Wban_09488,mrna-Wban_09488,,,,WBGene00006412,nlg-1,C40C9.5e.1
wuchereria_bancrofti_prjna275548,Wban_09492,mrna-Wban_09492,mrna-Wban_09492,,,,WBGene00007652,C17G1.5,C17G1.5.1
wuchereria_bancrofti_prjna275548,Wban_09506,mrna-Wban_09506,mrna-Wban_09506,,,,WBGene00018859,F55A4.7,F55A4.7.1
wuchereria_bancrofti_prjna275548,Wban_09508,mrna-Wban_09508,mrna-Wban_09508,,,,WBGene00018515,F46G11.2,F46G11.2.1
wuchereria_bancrofti_prjna275548,Wban_09509,mrna-Wban_09509,mrna-Wban_09509,,,,WBGene00015169,B0403.5,B0403.5.1
wuchereria_bancrofti_prjna275548,Wban_09513,mrna-Wban_09513,mrna-Wban_09513,,,,WBGene00017853,F27C1.3,F27C1.3.1
wuchereria_bancrofti_prjna275548,Wban_09513,mrna-Wban_09513,mrna-Wban_09513,,,,WBGene00007986,C36F7.5,C36F7.5.1
wuchereria_bancrofti_prjna275548,Wban_09513,mrna-Wban_09513,mrna-Wban_09513,,,,WBGene00010612,K07A1.5,K07A1.5.1
wuchereria_bancrofti_prjna275548,Wban_09513,mrna-Wban_09513,mrna-Wban_09513,,,,WBGene00009646,F42H11.1,F42H11.1.1
wuchereria_bancrofti_prjna275548,Wban_09522,mrna-Wban_09522,mrna-Wban_09522,,,,WBGene00019612,gpcp-1,K10B3.6d.1
wuchereria_bancrofti_prjna275548,Wban_09536,mrna-Wban_09536,mrna-Wban_09536,,,,WBGene00002217,klp-4,F56E3.3b.1
wuchereria_bancrofti_prjna275548,Wban_09570,mrna-Wban_09570,mrna-Wban_09570,,,,WBGene00020330,cest-16,T07H6.1a.1
wuchereria_bancrofti_prjna275548,Wban_09572,mrna-Wban_09572,mrna-Wban_09572,,,,WBGene00020330,cest-16,T07H6.1a.1
wuchereria_bancrofti_prjna275548,Wban_09585,mrna-Wban_09585,mrna-Wban_09585,,,,WBGene00013343,prp-6,Y59A8B.6.1
wuchereria_bancrofti_prjna275548,Wban_09590,mrna-Wban_09590,mrna-Wban_09590,,,,WBGene00015294,C01C10.2,C01C10.2b.1
wuchereria_bancrofti_prjna275548,Wban_09592,mrna-Wban_09592,mrna-Wban_09592,,,,WBGene00020426,T10H10.2,T10H10.2.1
wuchereria_bancrofti_prjna275548,Wban_09626,mrna-Wban_09626,mrna-Wban_09626,,,,WBGene00010902,M79.2,M79.2.1
wuchereria_bancrofti_prjna275548,Wban_09627,mrna-Wban_09627,mrna-Wban_09627,,,,WBGene00018861,cutl-21,F55A4.10.1
wuchereria_bancrofti_prjna275548,Wban_09659,mrna-Wban_09659,mrna-Wban_09659,,,,WBGene00003752,nlp-14,D1009.4.1
wuchereria_bancrofti_prjna275548,Wban_09667,mrna-Wban_09667,mrna-Wban_09667,,,,WBGene00013496,npr-40,Y70D2A.1.1
wuchereria_bancrofti_prjna275548,Wban_09698,mrna-Wban_09698,mrna-Wban_09698,,,,WBGene00018608,F48E3.9,F48E3.9.1
wuchereria_bancrofti_prjna275548,Wban_09706,mrna-Wban_09706,mrna-Wban_09706,,,,WBGene00008868,F15G9.5,F15G9.5.1
wuchereria_bancrofti_prjna275548,Wban_09713,mrna-Wban_09713,mrna-Wban_09713,,,,WBGene00002163,ist-1,C54D1.3e.1
wuchereria_bancrofti_prjna275548,Wban_09717,mrna-Wban_09717,mrna-Wban_09717,,,,WBGene00020595,T20B5.2,T20B5.2.1
wuchereria_bancrofti_prjna275548,Wban_09719,mrna-Wban_09719,mrna-Wban_09719,,,,WBGene00020735,T23F2.2,T23F2.2.1
wuchereria_bancrofti_prjna275548,Wban_09720,mrna-Wban_09720,mrna-Wban_09720,,,,WBGene00003531,nas-12,C24F3.3.1
wuchereria_bancrofti_prjna275548,Wban_09722,mrna-Wban_09722,mrna-Wban_09722,,,,WBGene00007559,C14A4.8,C14A4.8.1
wuchereria_bancrofti_prjna275548,Wban_09733,mrna-Wban_09733,mrna-Wban_09733,,,,WBGene00007935,C34E11.2,C34E11.2e.1
wuchereria_bancrofti_prjna275548,Wban_09760,mrna-Wban_09760,mrna-Wban_09760,,,,WBGene00044310,H20J04.9,H20J04.9.1
wuchereria_bancrofti_prjna275548,Wban_09768,mrna-Wban_09768,mrna-Wban_09768,,,,WBGene00010229,F58A4.6,F58A4.6.1
wuchereria_bancrofti_prjna275548,Wban_09771,mrna-Wban_09771,mrna-Wban_09771,,,,WBGene00002048,ida-1,B0244.2.1
wuchereria_bancrofti_prjna275548,Wban_09773,mrna-Wban_09773,mrna-Wban_09773,,,,WBGene00006890,vem-1,K07E3.8.1
wuchereria_bancrofti_prjna275548,Wban_09778,mrna-Wban_09778,mrna-Wban_09778,,,,WBGene00004132,ifet-1,F56F3.1.1
wuchereria_bancrofti_prjna275548,Wban_09790,mrna-Wban_09790,mrna-Wban_09790,,,,WBGene00020104,R148.5,R148.5a.2
wuchereria_bancrofti_prjna275548,Wban_09799,mrna-Wban_09799,mrna-Wban_09799,,,,WBGene00022165,Y71H2AL.2,Y71H2AL.2.1
wuchereria_bancrofti_prjna275548,Wban_09803,mrna-Wban_09803,mrna-Wban_09803,,,,WBGene00012306,W06F12.2,W06F12.2e.1
wuchereria_bancrofti_prjna275548,Wban_09808,mrna-Wban_09808,mrna-Wban_09808,,,,WBGene00015481,C05D11.1,C05D11.1.1
wuchereria_bancrofti_prjna275548,Wban_09835,mrna-Wban_09835,mrna-Wban_09835,,,,WBGene00000418,ced-4,C35D10.9b.1
wuchereria_bancrofti_prjna275548,Wban_09836,mrna-Wban_09836,mrna-Wban_09836,,,,WBGene00006509,tag-164,Y76A2A.1.1
wuchereria_bancrofti_prjna275548,Wban_09841,mrna-Wban_09841,mrna-Wban_09841,,,,WBGene00013485,Y69H2.10,Y69H2.10a.1
wuchereria_bancrofti_prjna275548,Wban_09848,mrna-Wban_09848,mrna-Wban_09848,,,,WBGene00011734,mlc-5,T12D8.6.1
wuchereria_bancrofti_prjna275548,Wban_09850,mrna-Wban_09850,mrna-Wban_09850,,,,WBGene00008371,D1054.3,D1054.3a.1
wuchereria_bancrofti_prjna275548,Wban_09862,mrna-Wban_09862,mrna-Wban_09862,,,,WBGene00012806,dph-7,Y43F4B.9a.2
wuchereria_bancrofti_prjna275548,Wban_09868,mrna-Wban_09868,mrna-Wban_09868,,,,WBGene00044411,R12B2.8,R12B2.8.1
wuchereria_bancrofti_prjna275548,Wban_09874,mrna-Wban_09874,mrna-Wban_09874,,,,WBGene00000631,col-54,F33D11.3.1
wuchereria_bancrofti_prjna275548,Wban_09874,mrna-Wban_09874,mrna-Wban_09874,,,,WBGene00000676,col-102,C18H7.3.1
wuchereria_bancrofti_prjna275548,Wban_09874,mrna-Wban_09874,mrna-Wban_09874,,,,WBGene00000614,col-37,ZK863.2.1
wuchereria_bancrofti_prjna275548,Wban_09874,mrna-Wban_09874,mrna-Wban_09874,,,,WBGene00000641,col-65,K08C9.4.1
wuchereria_bancrofti_prjna275548,Wban_09874,mrna-Wban_09874,mrna-Wban_09874,,,,WBGene00000681,col-107,C34H4.4.1
wuchereria_bancrofti_prjna275548,Wban_09887,mrna-Wban_09887,mrna-Wban_09887,,,,WBGene00009949,F53A2.1,F53A2.1.1
wuchereria_bancrofti_prjna275548,Wban_09889,mrna-Wban_09889,mrna-Wban_09889,,,,WBGene00012939,subs-4,Y47D3B.1.1
wuchereria_bancrofti_prjna275548,Wban_09890,mrna-Wban_09890,mrna-Wban_09890,,,,WBGene00006690,twk-39,C24H11.8b.1
wuchereria_bancrofti_prjna275548,Wban_09898,mrna-Wban_09898,mrna-Wban_09898,,,,WBGene00010573,chtb-1,K04H4.2c.1
wuchereria_bancrofti_prjna275548,Wban_09906,mrna-Wban_09906,mrna-Wban_09906,,,,WBGene00015806,smrc-1,C16A3.1c.1
wuchereria_bancrofti_prjna275548,Wban_09915,mrna-Wban_09915,mrna-Wban_09915,,,,WBGene00006959,xbp-1,R74.3.1
wuchereria_bancrofti_prjna275548,Wban_09922,mrna-Wban_09922,mrna-Wban_09922,,,,WBGene00017028,dex-1,D1044.2c.1
wuchereria_bancrofti_prjna275548,Wban_09924,mrna-Wban_09924,mrna-Wban_09924,,,,WBGene00015591,cyk-7,C08C3.4a.1
wuchereria_bancrofti_prjna275548,Wban_09930,mrna-Wban_09930,mrna-Wban_09930,,,,WBGene00004498,rps-29,B0412.4.1
wuchereria_bancrofti_prjna275548,Wban_09936,mrna-Wban_09936,mrna-Wban_09936,,,,WBGene00022662,acs-25,ZK112.6.1
wuchereria_bancrofti_prjna275548,Wban_09961,mrna-Wban_09961,mrna-Wban_09961,,,,WBGene00002229,klp-19,Y43F4B.6.1
wuchereria_bancrofti_prjna275548,Wban_09984,mrna-Wban_09984,mrna-Wban_09984,,,,WBGene00000067,act-5,T25C8.2.1
wuchereria_bancrofti_prjna275548,Wban_09991,mrna-Wban_09991,mrna-Wban_09991,,,,WBGene00008655,lips-3,F10F2.3.1
wuchereria_bancrofti_prjna275548,Wban_10001,mrna-Wban_10001,mrna-Wban_10001,,,,WBGene00018720,F53A3.1,F53A3.1.1
wuchereria_bancrofti_prjna275548,Wban_10017,mrna-Wban_10017,mrna-Wban_10017,,,,WBGene00001572,gei-15,M03A8.4.1
wuchereria_bancrofti_prjna275548,Wban_10018,mrna-Wban_10018,mrna-Wban_10018,,,,WBGene00018719,ccd-5,F52H2.7.1
wuchereria_bancrofti_prjna275548,Wban_10023,mrna-Wban_10023,mrna-Wban_10023,,,,WBGene00020691,igdb-3,T22E5.3.1
wuchereria_bancrofti_prjna275548,Wban_10034,mrna-Wban_10034,mrna-Wban_10034,,,,WBGene00010275,acc-1,F58G6.4b.1
wuchereria_bancrofti_prjna275548,Wban_10035,mrna-Wban_10035,mrna-Wban_10035,,,,WBGene00006814,unc-82,B0496.3e.1
wuchereria_bancrofti_prjna275548,Wban_10040,mrna-Wban_10040,mrna-Wban_10040,,,,WBGene00008260,C52G5.2,C52G5.2.1
wuchereria_bancrofti_prjna275548,Wban_10046,mrna-Wban_10046,mrna-Wban_10046,,,,WBGene00004167,pqn-87,Y57A10A.18c.1
wuchereria_bancrofti_prjna275548,Wban_10057,mrna-Wban_10057,mrna-Wban_10057,,,,WBGene00017762,F23H11.7,F23H11.7.1
wuchereria_bancrofti_prjna275548,Wban_10063,mrna-Wban_10063,mrna-Wban_10063,,,,WBGene00011315,mbr-1,T01C1.2.1
wuchereria_bancrofti_prjna275548,Wban_10065,mrna-Wban_10065,mrna-Wban_10065,,,,WBGene00010888,dlc-2,M18.2.1
wuchereria_bancrofti_prjna275548,Wban_10067,mrna-Wban_10067,mrna-Wban_10067,,,,WBGene00004167,pqn-87,Y57A10A.18c.1
wuchereria_bancrofti_prjna275548,Wban_10084,mrna-Wban_10084,mrna-Wban_10084,,,,WBGene00021497,Y40C5A.4,Y40C5A.4b.1
wuchereria_bancrofti_prjna275548,Wban_10085,mrna-Wban_10085,mrna-Wban_10085,,,,WBGene00015477,attf-4,C05D10.1a.1
wuchereria_bancrofti_prjna275548,Wban_10138,mrna-Wban_10138,mrna-Wban_10138,,,,WBGene00013679,Y105E8A.21,Y105E8A.21a.1
wuchereria_bancrofti_prjna275548,Wban_10139,mrna-Wban_10139,mrna-Wban_10139,,,,WBGene00002393,lpr-1,Y65B4BR.2d.1
wuchereria_bancrofti_prjna275548,Wban_10144,mrna-Wban_10144,mrna-Wban_10144,,,,WBGene00001536,gcy-9,ZK455.2.1
wuchereria_bancrofti_prjna275548,Wban_10148,mrna-Wban_10148,mrna-Wban_10148,,,,WBGene00013959,ZK265.7,ZK265.7.1
wuchereria_bancrofti_prjna275548,Wban_10159,mrna-Wban_10159,mrna-Wban_10159,,,,WBGene00009667,F43G9.4,F43G9.4.1
wuchereria_bancrofti_prjna275548,Wban_10170,mrna-Wban_10170,mrna-Wban_10170,,,,WBGene00003000,lin-11,ZC247.3.1
wuchereria_bancrofti_prjna275548,Wban_10181,mrna-Wban_10181,mrna-Wban_10181,,,,WBGene00000623,col-46,Y18H1A.13.1
wuchereria_bancrofti_prjna275548,Wban_10183,mrna-Wban_10183,mrna-Wban_10183,,,,WBGene00044608,glrx-22,C07G1.8.1
wuchereria_bancrofti_prjna275548,Wban_10190,mrna-Wban_10190,mrna-Wban_10190,,,,WBGene00012484,car-1,Y18D10A.17.1
wuchereria_bancrofti_prjna275548,Wban_10203,mrna-Wban_10203,mrna-Wban_10203,,,,WBGene00011283,ttbk-7,R90.1.1
wuchereria_bancrofti_prjna275548,Wban_10204,mrna-Wban_10204,mrna-Wban_10204,,,,WBGene00011251,glb-22,R11H6.3c.1
wuchereria_bancrofti_prjna275548,Wban_10217,mrna-Wban_10217,mrna-Wban_10217,,,,WBGene00000795,crn-2,CD4.2.1
wuchereria_bancrofti_prjna275548,Wban_10218,mrna-Wban_10218,mrna-Wban_10218,,,,WBGene00004211,ptd-2,F07C3.1.1
wuchereria_bancrofti_prjna275548,Wban_10220,mrna-Wban_10220,mrna-Wban_10220,,,,WBGene00013966,ztf-9,ZK287.6.1
wuchereria_bancrofti_prjna275548,Wban_10225,mrna-Wban_10225,mrna-Wban_10225,,,,WBGene00020763,ztf-18,T24C4.7.1
wuchereria_bancrofti_prjna275548,Wban_10235,mrna-Wban_10235,mrna-Wban_10235,,,,WBGene00003861,oig-3,Y50E8A.3.1
wuchereria_bancrofti_prjna275548,Wban_10249,mrna-Wban_10249,mrna-Wban_10249,,,,WBGene00006815,unc-83,W01A11.3a.1
wuchereria_bancrofti_prjna275548,Wban_10251,mrna-Wban_10251,mrna-Wban_10251,,,,WBGene00009534,F38B7.3,F38B7.3.1
wuchereria_bancrofti_prjna275548,Wban_10254,mrna-Wban_10254,mrna-Wban_10254,,,,WBGene00017266,F08F3.10,F08F3.10.1
wuchereria_bancrofti_prjna275548,Wban_10255,mrna-Wban_10255,mrna-Wban_10255,,,,WBGene00021509,Y41D4A.7,Y41D4A.7a.1
wuchereria_bancrofti_prjna275548,Wban_10258,mrna-Wban_10258,mrna-Wban_10258,,,,WBGene00014108,ZK856.7,ZK856.7.1
wuchereria_bancrofti_prjna275548,Wban_10283,mrna-Wban_10283,mrna-Wban_10283,,,,WBGene00020389,T10B5.3,T10B5.3a.2
wuchereria_bancrofti_prjna275548,Wban_10291,mrna-Wban_10291,mrna-Wban_10291,,,,WBGene00013902,ZC455.1,ZC455.1c.1
wuchereria_bancrofti_prjna275548,Wban_10302,mrna-Wban_10302,mrna-Wban_10302,,,,WBGene00010191,dmsr-1,F57B7.1a.1
wuchereria_bancrofti_prjna275548,Wban_10306,mrna-Wban_10306,mrna-Wban_10306,,,,WBGene00012307,W06F12.3,W06F12.3.1
wuchereria_bancrofti_prjna275548,Wban_10308,mrna-Wban_10308,mrna-Wban_10308,,,,WBGene00012345,W08E3.4,W08E3.4a.1
wuchereria_bancrofti_prjna275548,Wban_10313,mrna-Wban_10313,mrna-Wban_10313,,,,WBGene00011306,R186.3,R186.3.1
wuchereria_bancrofti_prjna275548,Wban_10314,mrna-Wban_10314,mrna-Wban_10314,,,,WBGene00011309,R186.8,R186.8.1
wuchereria_bancrofti_prjna275548,Wban_10316,mrna-Wban_10316,mrna-Wban_10316,,,,WBGene00008831,F14H3.12,F14H3.12.1
wuchereria_bancrofti_prjna275548,Wban_10316,mrna-Wban_10316,mrna-Wban_10316,,,,WBGene00013364,Y60A3A.16,Y60A3A.16.2
wuchereria_bancrofti_prjna275548,Wban_10324,mrna-Wban_10324,mrna-Wban_10324,,,,WBGene00050884,Y69H2.15,Y69H2.15.1
wuchereria_bancrofti_prjna275548,Wban_10330,mrna-Wban_10330,mrna-Wban_10330,,,,WBGene00018984,F56F10.1,F56F10.1.1
wuchereria_bancrofti_prjna275548,Wban_10337,mrna-Wban_10337,mrna-Wban_10337,,,,WBGene00009173,prom-1,F26H9.1a.1
wuchereria_bancrofti_prjna275548,Wban_10343,mrna-Wban_10343,mrna-Wban_10343,,,,WBGene00007688,C18E9.8,C18E9.8.1
wuchereria_bancrofti_prjna275548,Wban_10347,mrna-Wban_10347,mrna-Wban_10347,,,,WBGene00044788,ttr-38,F35G8.2.1
wuchereria_bancrofti_prjna275548,Wban_10357,mrna-Wban_10357,mrna-Wban_10357,,,,WBGene00007746,C26D10.6,C26D10.6a.1
wuchereria_bancrofti_prjna275548,Wban_10361,mrna-Wban_10361,mrna-Wban_10361,,,,WBGene00000391,cdd-1,C47D2.2.1
wuchereria_bancrofti_prjna275548,Wban_10361,mrna-Wban_10361,mrna-Wban_10361,,,,WBGene00000392,cdd-2,F49E8.4.1
wuchereria_bancrofti_prjna275548,Wban_10362,mrna-Wban_10362,mrna-Wban_10362,,,,WBGene00000548,clr-1,F56D1.4b.1
wuchereria_bancrofti_prjna275548,Wban_10365,mrna-Wban_10365,mrna-Wban_10365,,,,WBGene00000151,apn-1,T05H10.2.1
wuchereria_bancrofti_prjna275548,Wban_10374,mrna-Wban_10374,mrna-Wban_10374,,,,WBGene00022134,hrpu-2,Y71G10AL.1b.1
wuchereria_bancrofti_prjna275548,Wban_10382,mrna-Wban_10382,mrna-Wban_10382,,,,WBGene00000851,cut-1,C47G2.1.1
wuchereria_bancrofti_prjna275548,Wban_10382,mrna-Wban_10382,mrna-Wban_10382,,,,WBGene00009041,cut-3,F22B5.3.1
wuchereria_bancrofti_prjna275548,Wban_10387,mrna-Wban_10387,mrna-Wban_10387,,,,WBGene00007916,C34C6.3,C34C6.3.1
wuchereria_bancrofti_prjna275548,Wban_10395,mrna-Wban_10395,mrna-Wban_10395,,,,WBGene00021095,mlt-8,W08F4.6.1
wuchereria_bancrofti_prjna275548,Wban_10402,mrna-Wban_10402,mrna-Wban_10402,,,,WBGene00008640,F10B5.3,F10B5.3.1
wuchereria_bancrofti_prjna275548,Wban_10408,mrna-Wban_10408,mrna-Wban_10408,,,,WBGene00009031,F21H7.5,F21H7.5.1
wuchereria_bancrofti_prjna275548,Wban_10408,mrna-Wban_10408,mrna-Wban_10408,,,,WBGene00009470,F36D3.4,F36D3.4.1
wuchereria_bancrofti_prjna275548,Wban_10411,mrna-Wban_10411,mrna-Wban_10411,,,,WBGene00019218,madf-3,H20J04.3.1
wuchereria_bancrofti_prjna275548,Wban_10414,mrna-Wban_10414,mrna-Wban_10414,,,,WBGene00011768,oac-46,T14D7.2.1
wuchereria_bancrofti_prjna275548,Wban_10421,mrna-Wban_10421,mrna-Wban_10421,,,,WBGene00016974,lron-15,C56E6.6.1
wuchereria_bancrofti_prjna275548,Wban_10441,mrna-Wban_10441,mrna-Wban_10441,,,,WBGene00044280,W02A2.9,W02A2.9.1
wuchereria_bancrofti_prjna275548,Wban_10444,mrna-Wban_10444,mrna-Wban_10444,,,,WBGene00009701,egg-3,F44F4.2.1
wuchereria_bancrofti_prjna275548,Wban_10445,mrna-Wban_10445,mrna-Wban_10445,,,,WBGene00000702,col-128,F12F6.9.1
wuchereria_bancrofti_prjna275548,Wban_10450,mrna-Wban_10450,mrna-Wban_10450,,,,WBGene00000747,col-174,F46C8.2.1
wuchereria_bancrofti_prjna275548,Wban_10468,mrna-Wban_10468,mrna-Wban_10468,,,,WBGene00001123,dyf-7,C43C3.3.1
wuchereria_bancrofti_prjna275548,Wban_10484,mrna-Wban_10484,mrna-Wban_10484,,,,WBGene00018880,acc-3,F55D10.5.2
wuchereria_bancrofti_prjna275548,Wban_10494,mrna-Wban_10494,mrna-Wban_10494,,,,WBGene00022202,Y72A10A.1,Y72A10A.1c.1
wuchereria_bancrofti_prjna275548,Wban_10495,mrna-Wban_10495,mrna-Wban_10495,,,,WBGene00013158,Y53F4B.11,Y53F4B.11a.1
wuchereria_bancrofti_prjna275548,Wban_10518,mrna-Wban_10518,mrna-Wban_10518,,,,WBGene00000992,dhs-29,F27D9.6.1
wuchereria_bancrofti_prjna275548,Wban_10525,mrna-Wban_10525,mrna-Wban_10525,,,,WBGene00020102,R148.3,R148.3b.1
wuchereria_bancrofti_prjna275548,Wban_10548,mrna-Wban_10548,mrna-Wban_10548,,,,WBGene00003776,nmy-1,F52B10.1a.1
wuchereria_bancrofti_prjna275548,Wban_10557,mrna-Wban_10557,mrna-Wban_10557,,,,WBGene00015644,C09E8.1,C09E8.1a.1
wuchereria_bancrofti_prjna275548,Wban_10558,mrna-Wban_10558,mrna-Wban_10558,,,,WBGene00015644,C09E8.1,C09E8.1a.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00011837,srsx-33,T19B10.10.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00012055,srsx-36,T26E4.15.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00012054,srsx-38,T26E4.14.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00008248,srsx-27,C51E3.2.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00008249,srsx-28,C51E3.3.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00009999,srsx-35,F53F8.2.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00017615,srsx-32,F20A1.3.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00010800,srsx-37,M01B2.7.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00008247,srsx-26,C51E3.1.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00008250,srsx-29,C51E3.4.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00008251,srsx-30,C51E3.5.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00010802,srsx-39,M01B2.9.1
wuchereria_bancrofti_prjna275548,Wban_10559,mrna-Wban_10559,mrna-Wban_10559,,,,WBGene00008552,srsx-31,F07B10.6.1
wuchereria_bancrofti_prjna275548,Wban_10572,mrna-Wban_10572,mrna-Wban_10572,,,,WBGene00018928,F56B3.2,F56B3.2.1
wuchereria_bancrofti_prjna275548,Wban_10589,mrna-Wban_10589,mrna-Wban_10589,,,,WBGene00001538,gcy-12,F08B1.2a.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00011837,srsx-33,T19B10.10.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00012055,srsx-36,T26E4.15.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00012054,srsx-38,T26E4.14.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00008248,srsx-27,C51E3.2.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00008249,srsx-28,C51E3.3.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00009999,srsx-35,F53F8.2.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00017615,srsx-32,F20A1.3.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00010800,srsx-37,M01B2.7.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00008247,srsx-26,C51E3.1.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00008250,srsx-29,C51E3.4.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00008251,srsx-30,C51E3.5.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00010802,srsx-39,M01B2.9.1
wuchereria_bancrofti_prjna275548,Wban_10595,mrna-Wban_10595,mrna-Wban_10595,,,,WBGene00008552,srsx-31,F07B10.6.1
wuchereria_bancrofti_prjna275548,Wban_10602,mrna-Wban_10602,mrna-Wban_10602,,,,WBGene00007036,sod-5,ZK430.3.1
wuchereria_bancrofti_prjna275548,Wban_10602,mrna-Wban_10602,mrna-Wban_10602,,,,WBGene00004930,sod-1,C15F1.7a.1
wuchereria_bancrofti_prjna275548,Wban_10603,mrna-Wban_10603,mrna-Wban_10603,,,,WBGene00007036,sod-5,ZK430.3.1
wuchereria_bancrofti_prjna275548,Wban_10603,mrna-Wban_10603,mrna-Wban_10603,,,,WBGene00004930,sod-1,C15F1.7a.1
wuchereria_bancrofti_prjna275548,Wban_10612,mrna-Wban_10612,mrna-Wban_10612,,,,WBGene00012531,Y32F6B.1,Y32F6B.1.1
wuchereria_bancrofti_prjna275548,Wban_10627,mrna-Wban_10627,mrna-Wban_10627,,,,WBGene00018090,F36D4.5,F36D4.5a.2
wuchereria_bancrofti_prjna275548,Wban_10629,mrna-Wban_10629,mrna-Wban_10629,,,,WBGene00011839,T19C4.5,T19C4.5a.1
wuchereria_bancrofti_prjna275548,Wban_10632,mrna-Wban_10632,mrna-Wban_10632,,,,WBGene00007055,tag-196,F41E6.6.1
wuchereria_bancrofti_prjna275548,Wban_10654,mrna-Wban_10654,mrna-Wban_10654,,,,WBGene00011195,sao-1,R10D12.14e.1
wuchereria_bancrofti_prjna275548,Wban_10664,mrna-Wban_10664,mrna-Wban_10664,,,,WBGene00006509,tag-164,Y76A2A.1.1
wuchereria_bancrofti_prjna275548,Wban_10672,mrna-Wban_10672,mrna-Wban_10672,,,,WBGene00015634,C09D4.3,C09D4.3.1
wuchereria_bancrofti_prjna275548,Wban_10684,mrna-Wban_10684,mrna-Wban_10684,,,,WBGene00017666,F21E9.2,F21E9.2.1
