Genome project,Gene stable ID,Transcript stable ID,Protein stable ID,Gene description,Human gene stable ID,Human gene name,Human protein stable ID,Caenorhabditis elegans (PRJNA13758) [WS290] gene stable ID,Caenorhabditis elegans (PRJNA13758) [WS290] gene name,Caenorhabditis elegans (PRJNA13758) [WS290] protein stable ID
wuchereria_bancrofti_prjna275548,Wban_09312,mrna-Wban_09312,mrna-Wban_09312,Antigen WB14; Antigen WB14; OV-17 antigen; OV-17 antigen  [Source:UniProtKB/TrEMBL;Acc:O61723],,,,WBGene00014173,srlf-34,ZK970.7.1
wuchereria_bancrofti_prjna275548,Wban_09312,mrna-Wban_09312,mrna-Wban_09312,Antigen WB14; Antigen WB14; OV-17 antigen; OV-17 antigen  [Source:UniProtKB/TrEMBL;Acc:O61723],,,,WBGene00015514,srlf-1,C06A8.3.1
wuchereria_bancrofti_prjna275548,Wban_09315,mrna-Wban_09315,mrna-Wban_09315,TK/ROR protein kinase  [Source:UniProtKB/TrEMBL;Acc:J9B5C5],,,,WBGene00000289,cam-1,C01G6.8a.1
wuchereria_bancrofti_prjna275548,Wban_09327,mrna-Wban_09327,mrna-Wban_09327,Leucine Rich Repeat family protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIW7],,,,WBGene00018016,lrr-1,F33G12.4.1
wuchereria_bancrofti_prjna275548,Wban_09329,mrna-Wban_09329,mrna-Wban_09329,,,,,WBGene00012628,Y38H6C.16,Y38H6C.16.2
wuchereria_bancrofti_prjna275548,Wban_09330,mrna-Wban_09330,mrna-Wban_09330,BTB domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DCZ4],,,,WBGene00018249,F40H3.1,F40H3.1a.1
wuchereria_bancrofti_prjna275548,Wban_09335,mrna-Wban_09335,mrna-Wban_09335,Immunoglobulin I-set domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183Y469],,,,WBGene00003859,oig-1,C09E7.3.1
wuchereria_bancrofti_prjna275548,Wban_09335,mrna-Wban_09335,mrna-Wban_09335,Immunoglobulin I-set domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183Y469],,,,WBGene00043050,oig-4,R07G3.9.1
wuchereria_bancrofti_prjna275548,Wban_09350,mrna-Wban_09350,mrna-Wban_09350,RRM domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9B346],,,,WBGene00017215,F07F6.1,F07F6.1.1
wuchereria_bancrofti_prjna275548,Wban_09354,mrna-Wban_09354,mrna-Wban_09354,Ubiquitin-conjugating enzyme family protein  [Source:UniProtKB/TrEMBL;Acc:J9F4I6],,,,WBGene00006710,ubc-15,Y110A2AR.2f.1
wuchereria_bancrofti_prjna275548,Wban_09360,mrna-Wban_09360,mrna-Wban_09360,Ras-related protein Rab-3  [Source:UniProtKB/TrEMBL;Acc:A0A183XTQ2],,,,WBGene00004267,rab-3,C18A3.6a.1
wuchereria_bancrofti_prjna275548,Wban_09368,mrna-Wban_09368,mrna-Wban_09368,Tudor domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EM21],,,,WBGene00021419,eri-5,Y38F2AR.1a.1
wuchereria_bancrofti_prjna275548,Wban_09368,mrna-Wban_09368,mrna-Wban_09368,Tudor domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EM21],,,,WBGene00009052,ekl-1,F22D6.6.1
wuchereria_bancrofti_prjna275548,Wban_09370,mrna-Wban_09370,mrna-Wban_09370,ZP domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7GD84],,,,WBGene00001988,hot-3,W02B8.5.1
wuchereria_bancrofti_prjna275548,Wban_09378,mrna-Wban_09378,mrna-Wban_09378,SelP_N domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZW5],,,,WBGene00004129,pqn-42,F53G2.4b.1
wuchereria_bancrofti_prjna275548,Wban_09380,mrna-Wban_09380,mrna-Wban_09380,Her-1  [Source:UniProtKB/TrEMBL;Acc:J9FGB0],,,,WBGene00001842,her-1,ZK287.8a.1
wuchereria_bancrofti_prjna275548,Wban_09381,mrna-Wban_09381,mrna-Wban_09381,,,,,WBGene00007192,nduf-11,B0491.5.1
wuchereria_bancrofti_prjna275548,Wban_09385,mrna-Wban_09385,mrna-Wban_09385,SSD domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8F0D1],,,,WBGene00004218,ptr-3,C41D7.2.1
wuchereria_bancrofti_prjna275548,Wban_09396,mrna-Wban_09396,mrna-Wban_09396,Nematode cuticle collagen domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FKG4],,,,WBGene00000710,col-137,Y51H4A.9.1
wuchereria_bancrofti_prjna275548,Wban_09400,mrna-Wban_09400,mrna-Wban_09400,,,,,WBGene00011888,cutl-15,T21B10.6.1
wuchereria_bancrofti_prjna275548,Wban_09401,mrna-Wban_09401,mrna-Wban_09401,Neurotransmitter-gated ion-channel ligand-binding domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7E8X3],,,,WBGene00009790,lgc-44,F46F3.2.1
wuchereria_bancrofti_prjna275548,Wban_09415,mrna-Wban_09415,mrna-Wban_09415,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZJ4],,,,WBGene00008423,D2045.5,D2045.5.1
wuchereria_bancrofti_prjna275548,Wban_09415,mrna-Wban_09415,mrna-Wban_09415,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZJ4],,,,WBGene00021639,Y47G6A.13,Y47G6A.13.1
wuchereria_bancrofti_prjna275548,Wban_09424,mrna-Wban_09424,mrna-Wban_09424,MAM domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EYT5],,,,WBGene00013173,Y53F4B.27,Y53F4B.27a.1
wuchereria_bancrofti_prjna275548,Wban_09426,mrna-Wban_09426,mrna-Wban_09426,Kinesin-like protein unc-104  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZI4],,,,WBGene00006831,unc-104,C52E12.2b.1
wuchereria_bancrofti_prjna275548,Wban_09430,mrna-Wban_09430,mrna-Wban_09430,,,,,WBGene00009779,F46C5.2,F46C5.2.1
wuchereria_bancrofti_prjna275548,Wban_09442,mrna-Wban_09442,mrna-Wban_09442,DUF1794 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EYV1],,,,WBGene00044019,C55A6.12,C55A6.12a.1
wuchereria_bancrofti_prjna275548,Wban_09451,mrna-Wban_09451,mrna-Wban_09451,C2H2-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EDW7],,,,WBGene00012988,ztf-22,Y48C3A.4b.1
wuchereria_bancrofti_prjna275548,Wban_09462,mrna-Wban_09462,mrna-Wban_09462,,,,,WBGene00015794,C15F1.1,C15F1.1b.1
wuchereria_bancrofti_prjna275548,Wban_09463,mrna-Wban_09463,mrna-Wban_09463,SXP/RAL-2 family protein Ani s 5-like cation-binding domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DB27],,,,WBGene00009356,srlf-15,F33A8.10.1
wuchereria_bancrofti_prjna275548,Wban_09469,mrna-Wban_09469,mrna-Wban_09469,arginine--tRNA ligase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7F7E6],,,,WBGene00004680,rars-2,C29H12.1.1
wuchereria_bancrofti_prjna275548,Wban_09471,mrna-Wban_09471,mrna-Wban_09471,,,,,WBGene00021858,Y54F10BM.3,Y54F10BM.3.1
wuchereria_bancrofti_prjna275548,Wban_09473,mrna-Wban_09473,mrna-Wban_09473,,,,,WBGene00013175,Y53F4B.36,Y53F4B.36.1
wuchereria_bancrofti_prjna275548,Wban_09473,mrna-Wban_09473,mrna-Wban_09473,,,,,WBGene00015765,C14C11.1,C14C11.1.1
wuchereria_bancrofti_prjna275548,Wban_09473,mrna-Wban_09473,mrna-Wban_09473,,,,,WBGene00022589,ZC317.6,ZC317.6.1
wuchereria_bancrofti_prjna275548,Wban_09473,mrna-Wban_09473,mrna-Wban_09473,,,,,WBGene00015987,C18G1.9,C18G1.9.1
wuchereria_bancrofti_prjna275548,Wban_09488,mrna-Wban_09488,mrna-Wban_09488,Carboxylesterase type B domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FDC5],,,,WBGene00006412,nlg-1,C40C9.5e.1
wuchereria_bancrofti_prjna275548,Wban_09492,mrna-Wban_09492,mrna-Wban_09492,,,,,WBGene00007652,C17G1.5,C17G1.5.1
wuchereria_bancrofti_prjna275548,Wban_09506,mrna-Wban_09506,mrna-Wban_09506,,,,,WBGene00018859,F55A4.7,F55A4.7.1
wuchereria_bancrofti_prjna275548,Wban_09508,mrna-Wban_09508,mrna-Wban_09508,,,,,WBGene00018515,F46G11.2,F46G11.2.1
wuchereria_bancrofti_prjna275548,Wban_09509,mrna-Wban_09509,mrna-Wban_09509,,,,,WBGene00015169,B0403.5,B0403.5.1
wuchereria_bancrofti_prjna275548,Wban_09513,mrna-Wban_09513,mrna-Wban_09513,,,,,WBGene00017853,F27C1.3,F27C1.3.1
wuchereria_bancrofti_prjna275548,Wban_09513,mrna-Wban_09513,mrna-Wban_09513,,,,,WBGene00007986,C36F7.5,C36F7.5.1
wuchereria_bancrofti_prjna275548,Wban_09513,mrna-Wban_09513,mrna-Wban_09513,,,,,WBGene00010612,K07A1.5,K07A1.5.1
wuchereria_bancrofti_prjna275548,Wban_09513,mrna-Wban_09513,mrna-Wban_09513,,,,,WBGene00009646,F42H11.1,F42H11.1.1
wuchereria_bancrofti_prjna275548,Wban_09522,mrna-Wban_09522,mrna-Wban_09522,,,,,WBGene00019612,gpcp-1,K10B3.6d.1
wuchereria_bancrofti_prjna275548,Wban_09536,mrna-Wban_09536,mrna-Wban_09536,,,,,WBGene00002217,klp-4,F56E3.3b.1
wuchereria_bancrofti_prjna275548,Wban_09570,mrna-Wban_09570,mrna-Wban_09570,COesterase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8F0Y7],,,,WBGene00020330,cest-16,T07H6.1a.1
wuchereria_bancrofti_prjna275548,Wban_09572,mrna-Wban_09572,mrna-Wban_09572,,,,,WBGene00020330,cest-16,T07H6.1a.1
wuchereria_bancrofti_prjna275548,Wban_09585,mrna-Wban_09585,mrna-Wban_09585,Pre-mRNA-processing factor 6  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZH0],,,,WBGene00013343,prp-6,Y59A8B.6.1
wuchereria_bancrofti_prjna275548,Wban_09590,mrna-Wban_09590,mrna-Wban_09590,,,,,WBGene00015294,C01C10.2,C01C10.2b.1
wuchereria_bancrofti_prjna275548,Wban_09592,mrna-Wban_09592,mrna-Wban_09592,,,,,WBGene00020426,T10H10.2,T10H10.2.1
wuchereria_bancrofti_prjna275548,Wban_09626,mrna-Wban_09626,mrna-Wban_09626,Phospholipid/glycerol acyltransferase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FJX3],,,,WBGene00010902,M79.2,M79.2.1
wuchereria_bancrofti_prjna275548,Wban_09627,mrna-Wban_09627,mrna-Wban_09627,ZP domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FF82],,,,WBGene00018861,cutl-21,F55A4.10.1
wuchereria_bancrofti_prjna275548,Wban_09659,mrna-Wban_09659,mrna-Wban_09659,,,,,WBGene00003752,nlp-14,D1009.4.1
wuchereria_bancrofti_prjna275548,Wban_09667,mrna-Wban_09667,mrna-Wban_09667,,,,,WBGene00013496,npr-40,Y70D2A.1.1
wuchereria_bancrofti_prjna275548,Wban_09698,mrna-Wban_09698,mrna-Wban_09698,,,,,WBGene00018608,F48E3.9,F48E3.9.1
wuchereria_bancrofti_prjna275548,Wban_09706,mrna-Wban_09706,mrna-Wban_09706,,,,,WBGene00008868,F15G9.5,F15G9.5.1
wuchereria_bancrofti_prjna275548,Wban_09713,mrna-Wban_09713,mrna-Wban_09713,PH domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EYB8],,,,WBGene00002163,ist-1,C54D1.3e.1
wuchereria_bancrofti_prjna275548,Wban_09717,mrna-Wban_09717,mrna-Wban_09717,,,,,WBGene00020595,T20B5.2,T20B5.2.1
wuchereria_bancrofti_prjna275548,Wban_09719,mrna-Wban_09719,mrna-Wban_09719,,,,,WBGene00020735,T23F2.2,T23F2.2.1
wuchereria_bancrofti_prjna275548,Wban_09720,mrna-Wban_09720,mrna-Wban_09720,,,,,WBGene00003531,nas-12,C24F3.3.1
wuchereria_bancrofti_prjna275548,Wban_09722,mrna-Wban_09722,mrna-Wban_09722,,,,,WBGene00007559,C14A4.8,C14A4.8.1
wuchereria_bancrofti_prjna275548,Wban_09733,mrna-Wban_09733,mrna-Wban_09733,MH2 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7GFN8],,,,WBGene00007935,C34E11.2,C34E11.2e.1
wuchereria_bancrofti_prjna275548,Wban_09760,mrna-Wban_09760,mrna-Wban_09760,Methyltransf_25 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EFG7],,,,WBGene00044310,H20J04.9,H20J04.9.1
wuchereria_bancrofti_prjna275548,Wban_09768,mrna-Wban_09768,mrna-Wban_09768,,,,,WBGene00010229,F58A4.6,F58A4.6.1
wuchereria_bancrofti_prjna275548,Wban_09771,mrna-Wban_09771,mrna-Wban_09771,,,,,WBGene00002048,ida-1,B0244.2.1
wuchereria_bancrofti_prjna275548,Wban_09773,mrna-Wban_09773,mrna-Wban_09773,Cytochrome b5 heme-binding domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EJD7],,,,WBGene00006890,vem-1,K07E3.8.1
wuchereria_bancrofti_prjna275548,Wban_09778,mrna-Wban_09778,mrna-Wban_09778,,,,,WBGene00004132,ifet-1,F56F3.1.1
wuchereria_bancrofti_prjna275548,Wban_09790,mrna-Wban_09790,mrna-Wban_09790,,,,,WBGene00020104,R148.5,R148.5a.2
wuchereria_bancrofti_prjna275548,Wban_09799,mrna-Wban_09799,mrna-Wban_09799,,,,,WBGene00022165,Y71H2AL.2,Y71H2AL.2.1
wuchereria_bancrofti_prjna275548,Wban_09803,mrna-Wban_09803,mrna-Wban_09803,,,,,WBGene00012306,W06F12.2,W06F12.2e.1
wuchereria_bancrofti_prjna275548,Wban_09808,mrna-Wban_09808,mrna-Wban_09808,Peptidase M16 inactive domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DE66],,,,WBGene00015481,C05D11.1,C05D11.1.1
wuchereria_bancrofti_prjna275548,Wban_09835,mrna-Wban_09835,mrna-Wban_09835,NB-ARC domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F5K2],,,,WBGene00000418,ced-4,C35D10.9b.1
wuchereria_bancrofti_prjna275548,Wban_09836,mrna-Wban_09836,mrna-Wban_09836,,,,,WBGene00006509,tag-164,Y76A2A.1.1
wuchereria_bancrofti_prjna275548,Wban_09841,mrna-Wban_09841,mrna-Wban_09841,,,,,WBGene00013485,Y69H2.10,Y69H2.10a.1
wuchereria_bancrofti_prjna275548,Wban_09848,mrna-Wban_09848,mrna-Wban_09848,Myosin-2 essential light chain  [Source:UniProtKB/TrEMBL;Acc:J9EE57],,,,WBGene00011734,mlc-5,T12D8.6.1
wuchereria_bancrofti_prjna275548,Wban_09850,mrna-Wban_09850,mrna-Wban_09850,,,,,WBGene00008371,D1054.3,D1054.3a.1
wuchereria_bancrofti_prjna275548,Wban_09862,mrna-Wban_09862,mrna-Wban_09862,,,,,WBGene00012806,dph-7,Y43F4B.9a.2
wuchereria_bancrofti_prjna275548,Wban_09868,mrna-Wban_09868,mrna-Wban_09868,,,,,WBGene00044411,R12B2.8,R12B2.8.1
wuchereria_bancrofti_prjna275548,Wban_09874,mrna-Wban_09874,mrna-Wban_09874,Col_cuticle_N domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EEH3],,,,WBGene00000631,col-54,F33D11.3.1
wuchereria_bancrofti_prjna275548,Wban_09874,mrna-Wban_09874,mrna-Wban_09874,Col_cuticle_N domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EEH3],,,,WBGene00000676,col-102,C18H7.3.1
wuchereria_bancrofti_prjna275548,Wban_09874,mrna-Wban_09874,mrna-Wban_09874,Col_cuticle_N domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EEH3],,,,WBGene00000614,col-37,ZK863.2.1
wuchereria_bancrofti_prjna275548,Wban_09874,mrna-Wban_09874,mrna-Wban_09874,Col_cuticle_N domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EEH3],,,,WBGene00000641,col-65,K08C9.4.1
wuchereria_bancrofti_prjna275548,Wban_09874,mrna-Wban_09874,mrna-Wban_09874,Col_cuticle_N domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EEH3],,,,WBGene00000681,col-107,C34H4.4.1
wuchereria_bancrofti_prjna275548,Wban_09887,mrna-Wban_09887,mrna-Wban_09887,DUF19 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ETN0],,,,WBGene00009949,F53A2.1,F53A2.1.1
wuchereria_bancrofti_prjna275548,Wban_09889,mrna-Wban_09889,mrna-Wban_09889,Glycosyltransferase family 92 protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EXI4],,,,WBGene00012939,subs-4,Y47D3B.1.1
wuchereria_bancrofti_prjna275548,Wban_09890,mrna-Wban_09890,mrna-Wban_09890,,,,,WBGene00006690,twk-39,C24H11.8b.1
wuchereria_bancrofti_prjna275548,Wban_09898,mrna-Wban_09898,mrna-Wban_09898,,,,,WBGene00010573,chtb-1,K04H4.2c.1
wuchereria_bancrofti_prjna275548,Wban_09906,mrna-Wban_09906,mrna-Wban_09906,,,,,WBGene00015806,smrc-1,C16A3.1c.1
wuchereria_bancrofti_prjna275548,Wban_09915,mrna-Wban_09915,mrna-Wban_09915,,,,,WBGene00006959,xbp-1,R74.3.1
wuchereria_bancrofti_prjna275548,Wban_09922,mrna-Wban_09922,mrna-Wban_09922,Nidogen-like family protein  [Source:UniProtKB/TrEMBL;Acc:J9EXA9],,,,WBGene00017028,dex-1,D1044.2c.1
wuchereria_bancrofti_prjna275548,Wban_09924,mrna-Wban_09924,mrna-Wban_09924,BTB domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EY93],,,,WBGene00015591,cyk-7,C08C3.4a.1
wuchereria_bancrofti_prjna275548,Wban_09930,mrna-Wban_09930,mrna-Wban_09930,,,,,WBGene00004498,rps-29,B0412.4.1
wuchereria_bancrofti_prjna275548,Wban_09936,mrna-Wban_09936,mrna-Wban_09936,AMP-dependent synthetase/ligase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DMM3],,,,WBGene00022662,acs-25,ZK112.6.1
wuchereria_bancrofti_prjna275548,Wban_09961,mrna-Wban_09961,mrna-Wban_09961,Kinesin motor domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DHM0],,,,WBGene00002229,klp-19,Y43F4B.6.1
wuchereria_bancrofti_prjna275548,Wban_09984,mrna-Wban_09984,mrna-Wban_09984,Actin  [Source:UniProtKB/TrEMBL;Acc:Q9NJ12],,,,WBGene00000067,act-5,T25C8.2.1
wuchereria_bancrofti_prjna275548,Wban_09991,mrna-Wban_09991,mrna-Wban_09991,,,,,WBGene00008655,lips-3,F10F2.3.1
wuchereria_bancrofti_prjna275548,Wban_10001,mrna-Wban_10001,mrna-Wban_10001,,,,,WBGene00018720,F53A3.1,F53A3.1.1
wuchereria_bancrofti_prjna275548,Wban_10017,mrna-Wban_10017,mrna-Wban_10017,,,,,WBGene00001572,gei-15,M03A8.4.1
wuchereria_bancrofti_prjna275548,Wban_10018,mrna-Wban_10018,mrna-Wban_10018,,,,,WBGene00018719,ccd-5,F52H2.7.1
wuchereria_bancrofti_prjna275548,Wban_10023,mrna-Wban_10023,mrna-Wban_10023,Fibronectin type III domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EW06],,,,WBGene00020691,igdb-3,T22E5.3.1
wuchereria_bancrofti_prjna275548,Wban_10034,mrna-Wban_10034,mrna-Wban_10034,,,,,WBGene00010275,acc-1,F58G6.4b.1
wuchereria_bancrofti_prjna275548,Wban_10035,mrna-Wban_10035,mrna-Wban_10035,,,,,WBGene00006814,unc-82,B0496.3e.1
wuchereria_bancrofti_prjna275548,Wban_10040,mrna-Wban_10040,mrna-Wban_10040,DUF1794 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ENM6],,,,WBGene00008260,C52G5.2,C52G5.2.1
wuchereria_bancrofti_prjna275548,Wban_10046,mrna-Wban_10046,mrna-Wban_10046,,,,,WBGene00004167,pqn-87,Y57A10A.18c.1
wuchereria_bancrofti_prjna275548,Wban_10057,mrna-Wban_10057,mrna-Wban_10057,,,,,WBGene00017762,F23H11.7,F23H11.7.1
wuchereria_bancrofti_prjna275548,Wban_10063,mrna-Wban_10063,mrna-Wban_10063,HTH psq-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EF63],,,,WBGene00011315,mbr-1,T01C1.2.1
wuchereria_bancrofti_prjna275548,Wban_10065,mrna-Wban_10065,mrna-Wban_10065,,,,,WBGene00010888,dlc-2,M18.2.1
wuchereria_bancrofti_prjna275548,Wban_10067,mrna-Wban_10067,mrna-Wban_10067,,,,,WBGene00004167,pqn-87,Y57A10A.18c.1
wuchereria_bancrofti_prjna275548,Wban_10084,mrna-Wban_10084,mrna-Wban_10084,G-protein coupled receptors family 1 profile domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7ER80],,,,WBGene00021497,Y40C5A.4,Y40C5A.4b.1
wuchereria_bancrofti_prjna275548,Wban_10085,mrna-Wban_10085,mrna-Wban_10085,,,,,WBGene00015477,attf-4,C05D10.1a.1
wuchereria_bancrofti_prjna275548,Wban_10138,mrna-Wban_10138,mrna-Wban_10138,,,,,WBGene00013679,Y105E8A.21,Y105E8A.21a.1
wuchereria_bancrofti_prjna275548,Wban_10139,mrna-Wban_10139,mrna-Wban_10139,Lipocalin/cytosolic fatty-acid binding domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EF46],,,,WBGene00002393,lpr-1,Y65B4BR.2d.1
wuchereria_bancrofti_prjna275548,Wban_10144,mrna-Wban_10144,mrna-Wban_10144,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7E0M0],,,,WBGene00001536,gcy-9,ZK455.2.1
wuchereria_bancrofti_prjna275548,Wban_10148,mrna-Wban_10148,mrna-Wban_10148,,,,,WBGene00013959,ZK265.7,ZK265.7.1
wuchereria_bancrofti_prjna275548,Wban_10159,mrna-Wban_10159,mrna-Wban_10159,PWWP domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FGH8],,,,WBGene00009667,F43G9.4,F43G9.4.1
wuchereria_bancrofti_prjna275548,Wban_10170,mrna-Wban_10170,mrna-Wban_10170,,,,,WBGene00003000,lin-11,ZC247.3.1
wuchereria_bancrofti_prjna275548,Wban_10181,mrna-Wban_10181,mrna-Wban_10181,Col_cuticle_N domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ELG3],,,,WBGene00000623,col-46,Y18H1A.13.1
wuchereria_bancrofti_prjna275548,Wban_10183,mrna-Wban_10183,mrna-Wban_10183,Glutaredoxin  [Source:UniProtKB/TrEMBL;Acc:J9F1J5],,,,WBGene00044608,glrx-22,C07G1.8.1
wuchereria_bancrofti_prjna275548,Wban_10190,mrna-Wban_10190,mrna-Wban_10190,Lsm14a protein  [Source:UniProtKB/TrEMBL;Acc:J9FB27],,,,WBGene00012484,car-1,Y18D10A.17.1
wuchereria_bancrofti_prjna275548,Wban_10203,mrna-Wban_10203,mrna-Wban_10203,,,,,WBGene00011283,ttbk-7,R90.1.1
wuchereria_bancrofti_prjna275548,Wban_10204,mrna-Wban_10204,mrna-Wban_10204,Globin family profile domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8F1D5],,,,WBGene00011251,glb-22,R11H6.3c.1
wuchereria_bancrofti_prjna275548,Wban_10217,mrna-Wban_10217,mrna-Wban_10217,Hydrolase  [Source:UniProtKB/TrEMBL;Acc:A0A183XN96],,,,WBGene00000795,crn-2,CD4.2.1
wuchereria_bancrofti_prjna275548,Wban_10218,mrna-Wban_10218,mrna-Wban_10218,,,,,WBGene00004211,ptd-2,F07C3.1.1
wuchereria_bancrofti_prjna275548,Wban_10220,mrna-Wban_10220,mrna-Wban_10220,C2H2-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EJW1],,,,WBGene00013966,ztf-9,ZK287.6.1
wuchereria_bancrofti_prjna275548,Wban_10225,mrna-Wban_10225,mrna-Wban_10225,Integrase catalytic domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9ETT9],,,,WBGene00020763,ztf-18,T24C4.7.1
wuchereria_bancrofti_prjna275548,Wban_10235,mrna-Wban_10235,mrna-Wban_10235,,,,,WBGene00003861,oig-3,Y50E8A.3.1
wuchereria_bancrofti_prjna275548,Wban_10249,mrna-Wban_10249,mrna-Wban_10249,,,,,WBGene00006815,unc-83,W01A11.3a.1
wuchereria_bancrofti_prjna275548,Wban_10251,mrna-Wban_10251,mrna-Wban_10251,PH domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ETQ7],,,,WBGene00009534,F38B7.3,F38B7.3.1
wuchereria_bancrofti_prjna275548,Wban_10254,mrna-Wban_10254,mrna-Wban_10254,,,,,WBGene00017266,F08F3.10,F08F3.10.1
wuchereria_bancrofti_prjna275548,Wban_10255,mrna-Wban_10255,mrna-Wban_10255,,,,,WBGene00021509,Y41D4A.7,Y41D4A.7a.1
wuchereria_bancrofti_prjna275548,Wban_10258,mrna-Wban_10258,mrna-Wban_10258,Immunogenic protein 3  [Source:UniProtKB/TrEMBL;Acc:J9E8G7],,,,WBGene00014108,ZK856.7,ZK856.7.1
wuchereria_bancrofti_prjna275548,Wban_10283,mrna-Wban_10283,mrna-Wban_10283,Small-subunit processome Utp12 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F1Y4],,,,WBGene00020389,T10B5.3,T10B5.3a.2
wuchereria_bancrofti_prjna275548,Wban_10291,mrna-Wban_10291,mrna-Wban_10291,,,,,WBGene00013902,ZC455.1,ZC455.1c.1
wuchereria_bancrofti_prjna275548,Wban_10302,mrna-Wban_10302,mrna-Wban_10302,G_PROTEIN_RECEP_F1_2 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8ESB8],,,,WBGene00010191,dmsr-1,F57B7.1a.1
wuchereria_bancrofti_prjna275548,Wban_10306,mrna-Wban_10306,mrna-Wban_10306,,,,,WBGene00012307,W06F12.3,W06F12.3.1
wuchereria_bancrofti_prjna275548,Wban_10308,mrna-Wban_10308,mrna-Wban_10308,Major sperm protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DDN4],,,,WBGene00012345,W08E3.4,W08E3.4a.1
wuchereria_bancrofti_prjna275548,Wban_10313,mrna-Wban_10313,mrna-Wban_10313,Signal recognition particle receptor subunit beta  [Source:UniProtKB/TrEMBL;Acc:J9EMQ1],,,,WBGene00011306,R186.3,R186.3.1
wuchereria_bancrofti_prjna275548,Wban_10314,mrna-Wban_10314,mrna-Wban_10314,,,,,WBGene00011309,R186.8,R186.8.1
wuchereria_bancrofti_prjna275548,Wban_10316,mrna-Wban_10316,mrna-Wban_10316,non-specific serine/threonine protein kinase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EVA1],,,,WBGene00008831,F14H3.12,F14H3.12.1
