Gene stable ID,is_kinase_evidence,is_kinase
Wban_08324,Does not have InterPro domains related to GO:0004672,False
Wban_08325,Does not have InterPro domains related to GO:0004672,False
Wban_08326,Does not have InterPro domains related to GO:0004672,False
Wban_08327,Does not have InterPro domains related to GO:0004672,False
Wban_08328,Does not have InterPro domains related to GO:0004672,False
Wban_08329,Does not have InterPro domains related to GO:0004672,False
Wban_08330,Does not have InterPro domains related to GO:0004672,False
Wban_08331,Does not have InterPro domains related to GO:0004672,False
Wban_08332,Does not have InterPro domains related to GO:0004672,False
Wban_08333,Does not have InterPro domains related to GO:0004672,False
Wban_08334,Does not have InterPro domains related to GO:0004672,False
Wban_08335,Does not have InterPro domains related to GO:0004672,False
Wban_08336,Does not have InterPro domains related to GO:0004672,False
Wban_08337,Does not have InterPro domains related to GO:0004672,False
Wban_08338,Does not have InterPro domains related to GO:0004672,False
Wban_08339,Does not have InterPro domains related to GO:0004672,False
Wban_08340,Does not have InterPro domains related to GO:0004672,False
Wban_08341,Does not have InterPro domains related to GO:0004672,False
Wban_08342,Does not have InterPro domains related to GO:0004672,False
Wban_08343,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008271 - Serine/threonine-protein kinase, active site, IPR000719 - Protein kinase domain",True
Wban_08344,Does not have InterPro domains related to GO:0004672,False
Wban_08345,Does not have InterPro domains related to GO:0004672,False
Wban_08346,Does not have InterPro domains related to GO:0004672,False
Wban_08347,Does not have InterPro domains related to GO:0004672,False
Wban_08348,Does not have InterPro domains related to GO:0004672,False
Wban_08349,Does not have InterPro domains related to GO:0004672,False
Wban_08350,Does not have InterPro domains related to GO:0004672,False
Wban_08351,Does not have InterPro domains related to GO:0004672,False
Wban_08352,Does not have InterPro domains related to GO:0004672,False
Wban_08353,Does not have InterPro domains related to GO:0004672,False
Wban_08354,Does not have InterPro domains related to GO:0004672,False
Wban_08355,Does not have InterPro domains related to GO:0004672,False
Wban_08356,Does not have InterPro domains related to GO:0004672,False
Wban_08357,Does not have InterPro domains related to GO:0004672,False
Wban_08358,Does not have InterPro domains related to GO:0004672,False
Wban_08359,Does not have InterPro domains related to GO:0004672,False
Wban_08360,Does not have InterPro domains related to GO:0004672,False
Wban_08361,Does not have InterPro domains related to GO:0004672,False
Wban_08362,Does not have InterPro domains related to GO:0004672,False
Wban_08363,Does not have InterPro domains related to GO:0004672,False
Wban_08364,Does not have InterPro domains related to GO:0004672,False
Wban_08365,Does not have InterPro domains related to GO:0004672,False
Wban_08366,Does not have InterPro domains related to GO:0004672,False
Wban_08367,Does not have InterPro domains related to GO:0004672,False
Wban_08368,Does not have InterPro domains related to GO:0004672,False
Wban_08369,Does not have InterPro domains related to GO:0004672,False
Wban_08370,Does not have InterPro domains related to GO:0004672,False
Wban_08371,Does not have InterPro domains related to GO:0004672,False
Wban_08372,Does not have InterPro domains related to GO:0004672,False
Wban_08373,Does not have InterPro domains related to GO:0004672,False
Wban_08374,Does not have InterPro domains related to GO:0004672,False
Wban_08375,Does not have InterPro domains related to GO:0004672,False
Wban_08376,Does not have InterPro domains related to GO:0004672,False
Wban_08377,Does not have InterPro domains related to GO:0004672,False
Wban_08378,Does not have InterPro domains related to GO:0004672,False
Wban_08379,Does not have InterPro domains related to GO:0004672,False
Wban_08380,Does not have InterPro domains related to GO:0004672,False
Wban_08381,Does not have InterPro domains related to GO:0004672,False
Wban_08382,Does not have InterPro domains related to GO:0004672,False
Wban_08383,Does not have InterPro domains related to GO:0004672,False
Wban_08384,Does not have InterPro domains related to GO:0004672,False
Wban_08385,Does not have InterPro domains related to GO:0004672,False
Wban_08386,Does not have InterPro domains related to GO:0004672,False
Wban_08387,Does not have InterPro domains related to GO:0004672,False
Wban_08388,Does not have InterPro domains related to GO:0004672,False
Wban_08389,Does not have InterPro domains related to GO:0004672,False
Wban_08390,Does not have InterPro domains related to GO:0004672,False
Wban_08391,Does not have InterPro domains related to GO:0004672,False
Wban_08392,Does not have InterPro domains related to GO:0004672,False
Wban_08393,Does not have InterPro domains related to GO:0004672,False
Wban_08394,Does not have InterPro domains related to GO:0004672,False
Wban_08395,Does not have InterPro domains related to GO:0004672,False
Wban_08396,Does not have InterPro domains related to GO:0004672,False
Wban_08397,Does not have InterPro domains related to GO:0004672,False
Wban_08398,Does not have InterPro domains related to GO:0004672,False
Wban_08399,Does not have InterPro domains related to GO:0004672,False
Wban_08400,Does not have InterPro domains related to GO:0004672,False
Wban_08401,Does not have InterPro domains related to GO:0004672,False
Wban_08402,Does not have InterPro domains related to GO:0004672,False
Wban_08403,Does not have InterPro domains related to GO:0004672,False
Wban_08404,Does not have InterPro domains related to GO:0004672,False
Wban_08405,Does not have InterPro domains related to GO:0004672,False
Wban_08406,Does not have InterPro domains related to GO:0004672,False
Wban_08407,Does not have InterPro domains related to GO:0004672,False
Wban_08408,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR020635 - Tyrosine-protein kinase, catalytic domain, IPR008266 - Tyrosine-protein kinase, active site, IPR001245 - Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR000719 - Protein kinase domain",True
Wban_08409,Does not have InterPro domains related to GO:0004672,False
Wban_08410,Does not have InterPro domains related to GO:0004672,False
Wban_08411,Does not have InterPro domains related to GO:0004672,False
Wban_08412,Does not have InterPro domains related to GO:0004672,False
Wban_08413,Does not have InterPro domains related to GO:0004672,False
Wban_08414,Does not have InterPro domains related to GO:0004672,False
Wban_08415,Does not have InterPro domains related to GO:0004672,False
Wban_08416,Does not have InterPro domains related to GO:0004672,False
Wban_08417,Does not have InterPro domains related to GO:0004672,False
Wban_08418,Does not have InterPro domains related to GO:0004672,False
Wban_08419,Does not have InterPro domains related to GO:0004672,False
Wban_08420,Does not have InterPro domains related to GO:0004672,False
Wban_08421,Does not have InterPro domains related to GO:0004672,False
Wban_08422,Does not have InterPro domains related to GO:0004672,False
Wban_08423,Does not have InterPro domains related to GO:0004672,False
Wban_08424,Does not have InterPro domains related to GO:0004672,False
Wban_08425,Does not have InterPro domains related to GO:0004672,False
Wban_08426,Does not have InterPro domains related to GO:0004672,False
Wban_08427,"Encodes protein with InterPro domain(s)  that are related to GO:0004672: IPR008271 - Serine/threonine-protein kinase, active site, IPR000719 - Protein kinase domain",True
Wban_08428,Does not have InterPro domains related to GO:0004672,False
Wban_08429,Does not have InterPro domains related to GO:0004672,False
Wban_08430,Does not have InterPro domains related to GO:0004672,False
Wban_08431,Does not have InterPro domains related to GO:0004672,False
Wban_08432,Does not have InterPro domains related to GO:0004672,False
Wban_08433,Does not have InterPro domains related to GO:0004672,False
Wban_08434,Does not have InterPro domains related to GO:0004672,False
Wban_08435,Does not have InterPro domains related to GO:0004672,False
Wban_08436,Does not have InterPro domains related to GO:0004672,False
Wban_08437,Does not have InterPro domains related to GO:0004672,False
Wban_08438,Does not have InterPro domains related to GO:0004672,False
Wban_08439,Does not have InterPro domains related to GO:0004672,False
Wban_08440,Does not have InterPro domains related to GO:0004672,False
Wban_08441,Does not have InterPro domains related to GO:0004672,False
Wban_08442,Does not have InterPro domains related to GO:0004672,False
Wban_08443,Does not have InterPro domains related to GO:0004672,False
Wban_08444,Does not have InterPro domains related to GO:0004672,False
Wban_08445,Does not have InterPro domains related to GO:0004672,False
Wban_08446,Does not have InterPro domains related to GO:0004672,False
Wban_08447,Does not have InterPro domains related to GO:0004672,False
Wban_08448,Does not have InterPro domains related to GO:0004672,False
Wban_08449,Does not have InterPro domains related to GO:0004672,False
Wban_08450,Does not have InterPro domains related to GO:0004672,False
Wban_08451,Does not have InterPro domains related to GO:0004672,False
Wban_08452,Does not have InterPro domains related to GO:0004672,False
Wban_08453,Does not have InterPro domains related to GO:0004672,False
Wban_08454,Does not have InterPro domains related to GO:0004672,False
Wban_08455,Does not have InterPro domains related to GO:0004672,False
Wban_08456,Does not have InterPro domains related to GO:0004672,False
Wban_08457,Does not have InterPro domains related to GO:0004672,False
Wban_08458,Does not have InterPro domains related to GO:0004672,False
Wban_08459,Does not have InterPro domains related to GO:0004672,False
Wban_08460,Does not have InterPro domains related to GO:0004672,False
Wban_08461,Does not have InterPro domains related to GO:0004672,False
Wban_08462,Does not have InterPro domains related to GO:0004672,False
Wban_08463,Does not have InterPro domains related to GO:0004672,False
Wban_08464,Does not have InterPro domains related to GO:0004672,False
Wban_08465,Does not have InterPro domains related to GO:0004672,False
Wban_08466,Does not have InterPro domains related to GO:0004672,False
Wban_08467,Does not have InterPro domains related to GO:0004672,False
