Gene stable ID,is_enzyme_evidence,is_enzyme
Wban_08952,Does not have InterPro domains related to GO:0003824,False
Wban_08953,Does not have InterPro domains related to GO:0003824,False
Wban_08954,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR020596 - Ribosomal RNA adenine methylase transferase, conserved site, IPR025799 - Protein arginine N-methyltransferase",True
Wban_08955,Does not have InterPro domains related to GO:0003824,False
Wban_08956,Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR000542 - Acyltransferase ChoActase/COT/CPT,True
Wban_08957,Does not have InterPro domains related to GO:0003824,False
Wban_08958,Does not have InterPro domains related to GO:0003824,False
Wban_08959,Does not have InterPro domains related to GO:0003824,False
Wban_08960,Does not have InterPro domains related to GO:0003824,False
Wban_08961,Does not have InterPro domains related to GO:0003824,False
Wban_08962,Does not have InterPro domains related to GO:0003824,False
Wban_08963,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR006349 - 2-phosphoglycolate phosphatase, eukaryotic",True
Wban_08964,Does not have InterPro domains related to GO:0003824,False
Wban_08965,Does not have InterPro domains related to GO:0003824,False
Wban_08966,Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR002640 - Arylesterase,True
Wban_08967,Does not have InterPro domains related to GO:0003824,False
Wban_08968,Does not have InterPro domains related to GO:0003824,False
Wban_08969,Does not have InterPro domains related to GO:0003824,False
Wban_08970,Does not have InterPro domains related to GO:0003824,False
Wban_08971,Does not have InterPro domains related to GO:0003824,False
Wban_08972,Does not have InterPro domains related to GO:0003824,False
Wban_08973,Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR001806 - Small GTPase,True
Wban_08974,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR004499 - Proline-tRNA ligase, class IIa, archaeal-type, IPR002316 - Proline-tRNA ligase, class IIa, IPR002314 - Aminoacyl-tRNA synthetase, class II (G/ P/ S/T), IPR017449 - Prolyl-tRNA synthetase, class II, IPR016061 - Proline-tRNA ligase, class II, C-terminal",True
Wban_08975,Does not have InterPro domains related to GO:0003824,False
Wban_08976,Does not have InterPro domains related to GO:0003824,False
Wban_08977,Does not have InterPro domains related to GO:0003824,False
Wban_08978,Does not have InterPro domains related to GO:0003824,False
Wban_08979,Does not have InterPro domains related to GO:0003824,False
Wban_08980,Does not have InterPro domains related to GO:0003824,False
Wban_08981,Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR005904 - Hypoxanthine phosphoribosyl transferase,True
Wban_08982,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR018935 - RIO kinase, conserved site, IPR015285 - RIO2 kinase winged helix domain, N-terminal, IPR030484 - Serine/threonine-protein kinase Rio2, IPR000687 - RIO kinase",True
Wban_08983,Does not have InterPro domains related to GO:0003824,False
Wban_08984,Does not have InterPro domains related to GO:0003824,False
Wban_08985,Does not have InterPro domains related to GO:0003824,False
Wban_08986,Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR003084 - Histone deacetylase,True
Wban_08987,Does not have InterPro domains related to GO:0003824,False
Wban_08988,Does not have InterPro domains related to GO:0003824,False
Wban_08989,Does not have InterPro domains related to GO:0003824,False
Wban_08990,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR014014 - RNA helicase, DEAD-box type, Q motif",True
Wban_08991,Does not have InterPro domains related to GO:0003824,False
Wban_08992,Does not have InterPro domains related to GO:0003824,False
Wban_08993,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR019772 - Ferrochelatase, active site, IPR001015 - Ferrochelatase",True
Wban_08994,Does not have InterPro domains related to GO:0003824,False
Wban_08995,Does not have InterPro domains related to GO:0003824,False
Wban_08996,Does not have InterPro domains related to GO:0003824,False
Wban_08997,Does not have InterPro domains related to GO:0003824,False
Wban_08998,Does not have InterPro domains related to GO:0003824,False
Wban_08999,Does not have InterPro domains related to GO:0003824,False
Wban_09000,Does not have InterPro domains related to GO:0003824,False
Wban_09001,Does not have InterPro domains related to GO:0003824,False
Wban_09002,Does not have InterPro domains related to GO:0003824,False
Wban_09003,Does not have InterPro domains related to GO:0003824,False
Wban_09004,Does not have InterPro domains related to GO:0003824,False
Wban_09005,Does not have InterPro domains related to GO:0003824,False
Wban_09006,Does not have InterPro domains related to GO:0003824,False
Wban_09007,Does not have InterPro domains related to GO:0003824,False
Wban_09008,Does not have InterPro domains related to GO:0003824,False
Wban_09009,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR039189 - CTD phosphatase Fcp1, IPR011947 - FCP1-like phosphatase, phosphatase domain",True
Wban_09010,Does not have InterPro domains related to GO:0003824,False
Wban_09011,Does not have InterPro domains related to GO:0003824,False
Wban_09012,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR000668 - Peptidase C1A, papain C-terminal, IPR013128 - Peptidase C1A",True
Wban_09013,Does not have InterPro domains related to GO:0003824,False
Wban_09014,Does not have InterPro domains related to GO:0003824,False
Wban_09015,Does not have InterPro domains related to GO:0003824,False
Wban_09016,Does not have InterPro domains related to GO:0003824,False
Wban_09017,Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR002130 - Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain,True
Wban_09018,Does not have InterPro domains related to GO:0003824,False
Wban_09019,Does not have InterPro domains related to GO:0003824,False
Wban_09020,Does not have InterPro domains related to GO:0003824,False
Wban_09021,Does not have InterPro domains related to GO:0003824,False
Wban_09022,Does not have InterPro domains related to GO:0003824,False
Wban_09023,Does not have InterPro domains related to GO:0003824,False
Wban_09024,Does not have InterPro domains related to GO:0003824,False
Wban_09025,Does not have InterPro domains related to GO:0003824,False
Wban_09026,Does not have InterPro domains related to GO:0003824,False
Wban_09027,Does not have InterPro domains related to GO:0003824,False
Wban_09028,Does not have InterPro domains related to GO:0003824,False
Wban_09029,Does not have InterPro domains related to GO:0003824,False
Wban_09030,Does not have InterPro domains related to GO:0003824,False
Wban_09031,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR018936 - Phosphatidylinositol 3/4-kinase, conserved site, IPR008290 - Phosphatidylinositol 3-kinase, Vps34 type",True
Wban_09032,Does not have InterPro domains related to GO:0003824,False
Wban_09033,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR008266 - Tyrosine-protein kinase, active site, IPR022495 - Serine/threonine-protein kinase Bud32",True
Wban_09034,Does not have InterPro domains related to GO:0003824,False
Wban_09035,Does not have InterPro domains related to GO:0003824,False
Wban_09036,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR012803 - Fatty acid oxidation complex, alpha subunit, mitochondrial, IPR006108 - 3-hydroxyacyl-CoA dehydrogenase, C-terminal",True
Wban_09037,Does not have InterPro domains related to GO:0003824,False
Wban_09038,Does not have InterPro domains related to GO:0003824,False
Wban_09039,Does not have InterPro domains related to GO:0003824,False
Wban_09040,Does not have InterPro domains related to GO:0003824,False
Wban_09041,Does not have InterPro domains related to GO:0003824,False
Wban_09042,Does not have InterPro domains related to GO:0003824,False
Wban_09043,Does not have InterPro domains related to GO:0003824,False
Wban_09044,Does not have InterPro domains related to GO:0003824,False
Wban_09045,Does not have InterPro domains related to GO:0003824,False
Wban_09046,Does not have InterPro domains related to GO:0003824,False
Wban_09047,Does not have InterPro domains related to GO:0003824,False
Wban_09048,Does not have InterPro domains related to GO:0003824,False
Wban_09049,Does not have InterPro domains related to GO:0003824,False
Wban_09050,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR046792 - Peptidase C54, catalytic domain, IPR005078 - Peptidase C54",True
Wban_09051,Does not have InterPro domains related to GO:0003824,False
Wban_09052,Does not have InterPro domains related to GO:0003824,False
Wban_09053,Does not have InterPro domains related to GO:0003824,False
Wban_09054,Does not have InterPro domains related to GO:0003824,False
Wban_09055,Does not have InterPro domains related to GO:0003824,False
Wban_09056,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR000711 - ATPase, OSCP/delta subunit",True
Wban_09057,Does not have InterPro domains related to GO:0003824,False
Wban_09058,Does not have InterPro domains related to GO:0003824,False
Wban_09059,Does not have InterPro domains related to GO:0003824,False
Wban_09060,Does not have InterPro domains related to GO:0003824,False
Wban_09061,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR001312 - Hexokinase, IPR022673 - Hexokinase, C-terminal, IPR022672 - Hexokinase, N-terminal",True
Wban_09062,Does not have InterPro domains related to GO:0003824,False
Wban_09063,Does not have InterPro domains related to GO:0003824,False
Wban_09064,Does not have InterPro domains related to GO:0003824,False
Wban_09065,Does not have InterPro domains related to GO:0003824,False
Wban_09066,Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR031053 - Chromodomain-helicase-DNA-binding protein 1-like,True
Wban_09067,Does not have InterPro domains related to GO:0003824,False
Wban_09068,Does not have InterPro domains related to GO:0003824,False
Wban_09069,Does not have InterPro domains related to GO:0003824,False
Wban_09070,Does not have InterPro domains related to GO:0003824,False
Wban_09071,Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR000795 - Translational (tr)-type GTP-binding domain,True
Wban_09072,Does not have InterPro domains related to GO:0003824,False
Wban_09073,Does not have InterPro domains related to GO:0003824,False
Wban_09074,Does not have InterPro domains related to GO:0003824,False
Wban_09075,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR039812 - Vesicle-fusing ATPase, IPR003960 - ATPase, AAA-type, conserved site, IPR003959 - ATPase, AAA-type, core",True
Wban_09076,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR003959 - ATPase, AAA-type, core, IPR039812 - Vesicle-fusing ATPase",True
Wban_09077,Does not have InterPro domains related to GO:0003824,False
Wban_09078,Does not have InterPro domains related to GO:0003824,False
Wban_09079,Does not have InterPro domains related to GO:0003824,False
Wban_09080,"Encodes protein with InterPro domain(s)  that are related to GO:0003824: IPR000242 - Tyrosine-specific protein phosphatase, PTPase domain",True
Wban_09081,Does not have InterPro domains related to GO:0003824,False
Wban_09082,Does not have InterPro domains related to GO:0003824,False
Wban_09083,Does not have InterPro domains related to GO:0003824,False
Wban_09084,Does not have InterPro domains related to GO:0003824,False
