Gene stable ID,Human gene stable ID,Human gene name,Homology type,% identity,Human % identity,lacks_WBP_human_orthologue,best_WBP_human_orthologue_lt_40pct_identity
Wban_07375,ENSG00000065989,PDE4A,ortholog_one2one,43.4579,31.4898,False,False
Wban_07376,ENSG00000140688,RUSF1,ortholog_one2one,36.4103,30.3419,False,True
Wban_07377,ENSG00000123159,GIPC1,ortholog_one2many,25.3112,36.6366,False,True
Wban_07378,,,,0.0,,True,True
Wban_07379,,,,0.0,,True,True
Wban_07380,,,,0.0,,True,True
Wban_07381,,,,0.0,,True,True
Wban_07382,,,,0.0,,True,True
Wban_07383,,,,0.0,,True,True
Wban_07384,,,,0.0,,True,True
Wban_07385,,,,0.0,,True,True
Wban_07386,ENSG00000112773,TENT5A,ortholog_many2many,10.6383,3.39367,False,True
Wban_07387,,,,0.0,,True,True
Wban_07388,,,,0.0,,True,True
Wban_07389,,,,0.0,,True,True
Wban_07390,,,,0.0,,True,True
Wban_07391,ENSG00000266714,MYO15B,ortholog_one2one,16.6335,16.2145,False,True
Wban_07392,,,,0.0,,True,True
Wban_07393,ENSG00000067225,PKM,ortholog_many2many,52.7938,51.6008,False,False
Wban_07394,ENSG00000168172,HOOK3,ortholog_many2many,22.2067,22.1448,False,True
Wban_07395,,,,0.0,,True,True
Wban_07396,,,,0.0,,True,True
Wban_07397,ENSG00000145826,LECT2,ortholog_one2one,14.2424,31.1258,False,True
Wban_07398,ENSG00000149599,DUSP15,ortholog_many2many,26.378,28.5106,False,True
Wban_07399,,,,0.0,,True,True
Wban_07400,,,,0.0,,True,True
Wban_07401,,,,0.0,,True,True
Wban_07402,,,,0.0,,True,True
Wban_07403,,,,0.0,,True,True
Wban_07404,,,,0.0,,True,True
Wban_07405,,,,0.0,,True,True
Wban_07406,,,,0.0,,True,True
Wban_07407,,,,0.0,,True,True
Wban_07408,ENSG00000085872,CHERP,ortholog_one2one,30.566,26.5284,False,True
Wban_07409,ENSG00000115484,CCT4,ortholog_one2one,63.2463,62.8942,False,False
Wban_07410,,,,0.0,,True,True
Wban_07411,,,,0.0,,True,True
Wban_07412,,,,0.0,,True,True
Wban_07413,,,,0.0,,True,True
Wban_07414,,,,0.0,,True,True
Wban_07415,ENSG00000075234,TTC38,ortholog_one2one,42.1842,42.0043,False,False
Wban_07416,,,,0.0,,True,True
Wban_07417,,,,0.0,,True,True
Wban_07418,,,,0.0,,True,True
Wban_07419,ENSG00000005156,LIG3,ortholog_one2one,46.5074,25.0743,False,False
Wban_07420,ENSG00000170185,USP38,ortholog_many2many,13.716,13.5317,False,True
Wban_07421,ENSG00000138303,ASCC1,ortholog_one2one,22.8029,26.8908,False,True
Wban_07422,,,,0.0,,True,True
Wban_07423,,,,0.0,,True,True
Wban_07424,ENSG00000144357,UBR3,ortholog_one2one,21.5485,21.0805,False,True
Wban_07425,ENSG00000197170,PSMD12,ortholog_one2one,45.2282,47.807,False,False
Wban_07426,,,,0.0,,True,True
Wban_07427,,,,0.0,,True,True
Wban_07428,,,,0.0,,True,True
Wban_07429,ENSG00000070761,CFAP20,ortholog_one2one,75.0,82.3834,False,False
Wban_07430,ENSG00000083520,DIS3,ortholog_one2one,44.0171,43.0063,False,False
Wban_07431,ENSG00000119285,HEATR1,ortholog_one2one,19.9629,15.0653,False,True
Wban_07432,,,,0.0,,True,True
Wban_07433,ENSG00000198721,ECI2,ortholog_one2one,40.0524,38.8325,False,False
Wban_07434,,,,0.0,,True,True
Wban_07435,ENSG00000117118,SDHB,ortholog_one2one,61.6487,61.4286,False,False
Wban_07436,,,,0.0,,True,True
Wban_07437,,,,0.0,,True,True
Wban_07438,,,,0.0,,True,True
Wban_07439,,,,0.0,,True,True
Wban_07440,ENSG00000105486,LIG1,ortholog_one2many,50.3003,36.4527,False,False
Wban_07441,,,,0.0,,True,True
Wban_07442,ENSG00000081479,LRP2,ortholog_many2many,30.2548,6.12245,False,True
Wban_07443,,,,0.0,,True,True
Wban_07444,ENSG00000130702,LAMA5,ortholog_many2many,10.6521,9.76996,False,True
Wban_07445,ENSG00000081479,LRP2,ortholog_many2many,12.3485,3.50161,False,True
Wban_07446,ENSG00000054392,HHAT,ortholog_many2many,21.1581,19.2698,False,True
Wban_07447,,,,0.0,,True,True
Wban_07448,ENSG00000196700,ZNF512B,ortholog_one2many,6.00649,12.4439,False,True
Wban_07449,,,,0.0,,True,True
Wban_07450,,,,0.0,,True,True
Wban_07451,,,,0.0,,True,True
Wban_07452,,,,0.0,,True,True
Wban_07453,,,,0.0,,True,True
Wban_07454,,,,0.0,,True,True
Wban_07455,,,,0.0,,True,True
Wban_07456,,,,0.0,,True,True
Wban_07457,,,,0.0,,True,True
Wban_07458,ENSG00000112773,TENT5A,ortholog_many2many,3.5461,3.39367,False,True
Wban_07459,ENSG00000117481,NSUN4,ortholog_one2many,28.172,34.1146,False,True
Wban_07460,ENSG00000198833,UBE2J1,ortholog_one2one,45.7338,42.1384,False,False
Wban_07461,ENSG00000145331,TRMT10A,ortholog_one2one,29.8246,30.0885,False,True
Wban_07462,ENSG00000086504,MRPL28,ortholog_one2one,31.3916,37.8906,False,True
Wban_07463,ENSG00000164953,TMEM67,ortholog_one2one,28.286,27.0352,False,True
Wban_07464,ENSG00000157077,ZFYVE9,ortholog_one2one,17.5454,14.2456,False,True
Wban_07465,ENSG00000111077,TNS2,ortholog_many2many,11.7188,4.25834,False,True
Wban_07466,ENSG00000100744,GSKIP,ortholog_one2many,23.8095,28.777,False,True
Wban_07467,ENSG00000134748,PRPF38A,ortholog_one2many,56.7944,52.2436,False,False
Wban_07468,,,,0.0,,True,True
Wban_07469,,,,0.0,,True,True
Wban_07470,ENSG00000118655,DCLRE1B,ortholog_one2many,16.7235,18.4211,False,True
Wban_07471,ENSG00000197442,MAP3K5,ortholog_one2many,35.8868,37.8457,False,True
Wban_07472,,,,0.0,,True,True
Wban_07473,ENSG00000129219,PLD2,ortholog_one2many,31.4471,41.6935,False,True
Wban_07474,ENSG00000164244,PRRC1,ortholog_one2one,21.3777,20.2247,False,True
Wban_07475,ENSG00000151322,NPAS3,ortholog_many2many,34.4086,13.7192,False,True
Wban_07476,,,,0.0,,True,True
Wban_07477,ENSG00000213465,ARL2,ortholog_one2one,70.6522,70.6522,False,False
Wban_07478,ENSG00000130811,EIF3G,ortholog_one2one,36.4583,32.8125,False,True
Wban_07479,ENSG00000162688,AGL,ortholog_one2one,42.6756,41.6449,False,False
Wban_07480,ENSG00000130165,ELOF1,ortholog_one2one,74.6988,74.6988,False,False
Wban_07481,,,,0.0,,True,True
Wban_07482,,,,0.0,,True,True
Wban_07483,,,,0.0,,True,True
Wban_07484,,,,0.0,,True,True
Wban_07485,ENSG00000160075,SSU72,ortholog_many2many,40.1575,26.2887,False,False
Wban_07486,,,,0.0,,True,True
Wban_07487,ENSG00000126785,RHOJ,ortholog_many2many,36.4078,35.0467,False,True
Wban_07488,ENSG00000134369,NAV1,ortholog_one2many,14.1044,13.3549,False,True
Wban_07489,,,,0.0,,True,True
Wban_07490,,,,0.0,,True,True
Wban_07491,,,,0.0,,True,True
Wban_07492,ENSG00000157613,CREB3L1,ortholog_many2many,22.5694,12.5241,False,True
Wban_07493,,,,0.0,,True,True
Wban_07494,,,,0.0,,True,True
Wban_07495,,,,0.0,,True,True
Wban_07496,ENSG00000147457,CHMP7,ortholog_many2many,22.619,20.9713,False,True
Wban_07497,,,,0.0,,True,True
Wban_07498,,,,0.0,,True,True
Wban_07499,ENSG00000140043,PTGR2,ortholog_one2one,45.0135,47.5783,False,False
Wban_07500,ENSG00000241258,CRCP,ortholog_one2one,35.9712,33.7838,False,True
Wban_07501,,,,0.0,,True,True
Wban_07502,,,,0.0,,True,True
Wban_07503,ENSG00000160075,SSU72,ortholog_many2many,60.8247,60.8247,False,False
Wban_07504,,,,0.0,,True,True
Wban_07505,,,,0.0,,True,True
Wban_07506,ENSG00000160075,SSU72,ortholog_many2many,51.2821,41.2371,False,False
Wban_07507,,,,0.0,,True,True
Wban_07508,,,,0.0,,True,True
Wban_07509,ENSG00000181404,WASHC1,ortholog_one2many,22.561,23.871,False,True
Wban_07510,,,,0.0,,True,True
Wban_07511,ENSG00000084092,NOA1,ortholog_many2many,25.3165,28.6533,False,True
Wban_07512,ENSG00000135317,SNX14,ortholog_one2one,16.8663,17.8647,False,True
Wban_07513,ENSG00000169230,PRELID1,ortholog_one2one,24.5,22.3744,False,True
Wban_07514,ENSG00000169446,MMGT1,ortholog_many2many,33.8235,35.1145,False,True
Wban_07515,ENSG00000156170,NDUFAF6,ortholog_one2one,21.9653,22.8228,False,True
Wban_07516,ENSG00000186510,CLCNKA,ortholog_many2many,24.5018,30.4221,False,True
Wban_07517,ENSG00000047410,TPR,ortholog_one2one,16.4908,15.8697,False,True
Wban_07518,ENSG00000138346,DNA2,ortholog_many2many,29.4912,26.7925,False,True
Wban_07519,ENSG00000142606,MMEL1,ortholog_many2many,29.2067,31.1938,False,True
Wban_07520,ENSG00000023608,SNAPC1,ortholog_one2one,15.6733,19.2935,False,True
Wban_07521,ENSG00000186510,CLCNKA,ortholog_many2many,18.9349,23.2897,False,True
Wban_07522,ENSG00000143093,STRIP1,ortholog_one2many,34.4086,42.055,False,True
Wban_07523,,,,0.0,,True,True
Wban_07524,,,,0.0,,True,True
Wban_07525,ENSG00000112983,BRD8,ortholog_one2one,15.1316,9.31174,False,True
Wban_07526,,,,0.0,,True,True
Wban_07527,,,,0.0,,True,True
Wban_07528,,,,0.0,,True,True
Wban_07529,ENSG00000167791,CABP2,ortholog_many2many,37.7246,28.6364,False,True
Wban_07530,,,,0.0,,True,True
Wban_07531,,,,0.0,,True,True
Wban_07532,,,,0.0,,True,True
Wban_07533,,,,0.0,,True,True
Wban_07534,,,,0.0,,True,True
Wban_07535,,,,0.0,,True,True
Wban_07536,,,,0.0,,True,True
Wban_07537,,,,0.0,,True,True
Wban_07538,,,,0.0,,True,True
Wban_07539,ENSG00000167962,ZNF598,ortholog_one2one,18.0212,16.9248,False,True
Wban_07540,ENSG00000133488,SEC14L4,ortholog_many2many,22.6368,22.4138,False,True
Wban_07541,,,,0.0,,True,True
Wban_07542,,,,0.0,,True,True
Wban_07543,ENSG00000176102,CSTF3,ortholog_one2one,48.6129,51.325,False,False
Wban_07544,ENSG00000164182,NDUFAF2,ortholog_one2one,25.6757,22.4852,False,True
Wban_07545,ENSG00000171953,ATPAF2,ortholog_one2one,34.1727,32.872,False,True
Wban_07546,ENSG00000141934,PLPP2,ortholog_many2many,23.8908,24.3056,False,True
Wban_07547,,,,0.0,,True,True
Wban_07548,ENSG00000168803,ADAL,ortholog_one2one,29.7436,32.6761,False,True
Wban_07549,,,,0.0,,True,True
Wban_07550,ENSG00000008952,SEC62,ortholog_one2one,33.012,34.3358,False,True
Wban_07551,,,,0.0,,True,True
Wban_07552,ENSG00000101473,ACOT8,ortholog_one2one,18.8034,20.6897,False,True
Wban_07553,ENSG00000164219,PGGT1B,ortholog_one2one,14.3443,37.1353,False,True
Wban_07554,ENSG00000116221,MRPL37,ortholog_one2one,23.6715,23.1678,False,True
Wban_07555,ENSG00000187535,IFT140,ortholog_one2one,33.265,33.3105,False,True
Wban_07556,,,,0.0,,True,True
Wban_07557,ENSG00000018625,ATP1A2,ortholog_many2many,28.2857,29.1176,False,True
Wban_07558,ENSG00000101247,NDUFAF5,ortholog_one2one,39.1061,40.5797,False,True
Wban_07559,ENSG00000214160,ALG3,ortholog_one2one,43.418,42.9224,False,False
Wban_07560,,,,0.0,,True,True
Wban_07561,ENSG00000048052,HDAC9,ortholog_many2many,18.5682,7.76427,False,True
Wban_07562,ENSG00000130508,PXDN,ortholog_many2many,16.9685,17.1062,False,True
Wban_07563,ENSG00000131914,LIN28A,ortholog_many2many,11.5854,18.1818,False,True
Wban_07564,ENSG00000262655,SPON1,ortholog_one2one,29.5203,29.7398,False,True
Wban_07565,ENSG00000141934,PLPP2,ortholog_many2many,27.6873,29.5139,False,True
Wban_07566,ENSG00000141934,PLPP2,ortholog_many2many,26.5,36.8056,False,True
Wban_07567,ENSG00000171747,LGALS4,ortholog_many2many,30.2491,26.3158,False,True
Wban_07568,ENSG00000167791,CABP2,ortholog_many2many,37.5,28.6364,False,True
Wban_07569,ENSG00000186335,SLC36A2,ortholog_many2many,16.6667,16.3561,False,True
Wban_07570,,,,0.0,,True,True
Wban_07571,,,,0.0,,True,True
Wban_07572,,,,0.0,,True,True
Wban_07573,ENSG00000123130,ACOT9,ortholog_one2one,36.2319,33.4821,False,True
Wban_07574,,,,0.0,,True,True
Wban_07575,,,,0.0,,True,True
Wban_07576,ENSG00000011304,PTBP1,ortholog_one2many,40.9807,42.0108,False,False
Wban_07577,ENSG00000104812,GYS1,ortholog_many2many,52.1545,47.6255,False,False
Wban_07578,ENSG00000243989,ACY1,ortholog_one2one,42.6829,42.8922,False,False
Wban_07579,,,,0.0,,True,True
Wban_07580,ENSG00000169223,LMAN2,ortholog_many2many,40.2266,39.8876,False,False
Wban_07581,ENSG00000134115,CNTN6,ortholog_many2many,9.43114,6.1284,False,True
Wban_07582,,,,0.0,,True,True
Wban_07583,ENSG00000075151,EIF4G3,ortholog_one2many,17.3729,14.9909,False,True
Wban_07584,,,,0.0,,True,True
Wban_07585,,,,0.0,,True,True
Wban_07586,,,,0.0,,True,True
Wban_07587,,,,0.0,,True,True
Wban_07588,,,,0.0,,True,True
Wban_07589,ENSG00000136826,KLF4,ortholog_many2many,23.0994,16.4927,False,True
Wban_07590,,,,0.0,,True,True
Wban_07591,ENSG00000142864,SERBP1,ortholog_one2many,28.0182,31.2977,False,True
Wban_07592,,,,0.0,,True,True
Wban_07593,ENSG00000146414,SHPRH,ortholog_one2one,24.747,15.9834,False,True
Wban_07594,,,,0.0,,True,True
Wban_07595,ENSG00000166965,RCCD1,ortholog_many2many,21.865,18.0851,False,True
Wban_07596,ENSG00000170502,NUDT9,ortholog_one2one,48.3636,38.0,False,False
Wban_07597,ENSG00000161547,SRSF2,ortholog_one2many,47.8049,44.3439,False,False
Wban_07598,,,,0.0,,True,True
Wban_07599,ENSG00000114127,XRN1,ortholog_one2one,32.1234,31.3459,False,True
Wban_07600,ENSG00000157933,SKI,ortholog_one2many,19.1964,17.7198,False,True
Wban_07601,,,,0.0,,True,True
Wban_07602,ENSG00000154229,PRKCA,ortholog_many2many,35.3923,31.5476,False,True
Wban_07603,ENSG00000167815,PRDX2,ortholog_many2many,66.8342,67.1717,False,False
Wban_07604,ENSG00000119523,ALG2,ortholog_one2one,43.5961,42.5481,False,False
Wban_07605,,,,0.0,,True,True
Wban_07606,ENSG00000105671,DDX49,ortholog_one2one,45.8824,48.4472,False,False
Wban_07607,ENSG00000168291,PDHB,ortholog_one2many,58.3333,50.6964,False,False
Wban_07608,ENSG00000180104,EXOC3,ortholog_one2many,14.8148,20.4027,False,True
Wban_07609,ENSG00000117899,MESD,ortholog_one2one,41.5929,20.0855,False,False
Wban_07610,,,,0.0,,True,True
Wban_07611,,,,0.0,,True,True
Wban_07612,ENSG00000128016,ZFP36,ortholog_many2many,12.5,15.9509,False,True
Wban_07613,ENSG00000170035,UBE2E3,ortholog_many2many,34.3023,28.5024,False,True
Wban_07614,,,,0.0,,True,True
Wban_07615,ENSG00000136897,MRPL50,ortholog_one2one,15.3846,27.8481,False,True
Wban_07616,,,,0.0,,True,True
Wban_07617,,,,0.0,,True,True
Wban_07618,,,,0.0,,True,True
Wban_07619,,,,0.0,,True,True
Wban_07620,,,,0.0,,True,True
Wban_07621,,,,0.0,,True,True
Wban_07622,ENSG00000108515,ENO3,ortholog_many2many,71.3303,71.659,False,False
Wban_07623,,,,0.0,,True,True
Wban_07624,ENSG00000140521,POLG,ortholog_one2one,33.6073,29.7014,False,True
Wban_07625,ENSG00000181029,TRAPPC5,ortholog_one2one,50.5263,51.0638,False,False
Wban_07626,,,,0.0,,True,True
Wban_07627,ENSG00000164941,INTS8,ortholog_one2one,17.1171,17.1859,False,True
Wban_07628,,,,0.0,,True,True
Wban_07629,,,,0.0,,True,True
Wban_07630,,,,0.0,,True,True
Wban_07631,,,,0.0,,True,True
Wban_07632,,,,0.0,,True,True
Wban_07633,,,,0.0,,True,True
Wban_07634,,,,0.0,,True,True
Wban_07635,ENSG00000175110,MRPS22,ortholog_one2one,22.7488,26.6667,False,True
Wban_07636,,,,0.0,,True,True
Wban_07637,ENSG00000182132,KCNIP1,ortholog_many2many,29.0323,29.1667,False,True
Wban_07638,,,,0.0,,True,True
Wban_07639,,,,0.0,,True,True
Wban_07640,,,,0.0,,True,True
Wban_07641,,,,0.0,,True,True
Wban_07642,ENSG00000130520,LSM4,ortholog_one2one,55.0725,54.6763,False,False
Wban_07643,ENSG00000132323,ILKAP,ortholog_one2one,35.8696,33.6735,False,True
Wban_07644,,,,0.0,,True,True
Wban_07645,,,,0.0,,True,True
Wban_07646,ENSG00000008735,MAPK8IP2,ortholog_many2many,9.62048,13.2282,False,True
Wban_07647,ENSG00000145012,LPP,ortholog_one2many,50.7177,17.3203,False,False
Wban_07648,,,,0.0,,True,True
Wban_07649,,,,0.0,,True,True
Wban_07650,ENSG00000130305,NSUN5,ortholog_one2one,32.7189,30.4721,False,True
Wban_07651,,,,0.0,,True,True
Wban_07652,,,,0.0,,True,True
Wban_07653,,,,0.0,,True,True
Wban_07654,,,,0.0,,True,True
Wban_07655,,,,0.0,,True,True
Wban_07656,,,,0.0,,True,True
Wban_07657,ENSG00000165171,METTL27,ortholog_many2many,9.89011,7.34694,False,True
Wban_07658,ENSG00000170439,METTL7B,ortholog_many2many,12.8788,6.96721,False,True
Wban_07659,,,,0.0,,True,True
Wban_07660,,,,0.0,,True,True
Wban_07661,,,,0.0,,True,True
Wban_07662,ENSG00000110092,CCND1,ortholog_many2many,21.0345,20.678,False,True
Wban_07663,,,,0.0,,True,True
Wban_07664,ENSG00000065833,ME1,ortholog_many2many,46.9551,51.2238,False,False
Wban_07665,ENSG00000151376,ME3,ortholog_many2many,49.6845,52.1523,False,False
Wban_07666,ENSG00000162599,NFIA,ortholog_one2many,18.1633,34.9705,False,True
Wban_07667,,,,0.0,,True,True
Wban_07668,,,,0.0,,True,True
Wban_07669,,,,0.0,,True,True
Wban_07670,,,,0.0,,True,True
Wban_07671,ENSG00000164532,TBX20,ortholog_many2many,31.4159,31.7673,False,True
Wban_07672,,,,0.0,,True,True
Wban_07673,ENSG00000001084,GCLC,ortholog_one2one,51.6871,52.9042,False,False
Wban_07674,,,,0.0,,True,True
Wban_07675,ENSG00000086848,ALG9,ortholog_one2one,37.3272,39.3204,False,True
Wban_07676,ENSG00000171824,EXOSC10,ortholog_one2one,27.305,26.1017,False,True
Wban_07677,ENSG00000103042,SLC38A7,ortholog_many2many,16.1616,13.8528,False,True
Wban_07678,,,,0.0,,True,True
Wban_07679,,,,0.0,,True,True
Wban_07680,,,,0.0,,True,True
Wban_07681,ENSG00000159147,DONSON,ortholog_one2one,16.1585,18.7279,False,True
Wban_07682,,,,0.0,,True,True
Wban_07683,ENSG00000097096,SYDE2,ortholog_one2many,16.9371,13.9866,False,True
Wban_07684,,,,0.0,,True,True
Wban_07685,,,,0.0,,True,True
Wban_07686,,,,0.0,,True,True
Wban_07687,,,,0.0,,True,True
Wban_07688,ENSG00000129518,EAPP,ortholog_one2one,24.4957,29.8246,False,True
Wban_07689,,,,0.0,,True,True
Wban_07690,,,,0.0,,True,True
Wban_07691,,,,0.0,,True,True
Wban_07692,,,,0.0,,True,True
Wban_07693,,,,0.0,,True,True
Wban_07694,,,,0.0,,True,True
Wban_07695,,,,0.0,,True,True
Wban_07696,,,,0.0,,True,True
Wban_07697,ENSG00000139684,ESD,ortholog_one2one,52.9412,54.2553,False,False
Wban_07698,ENSG00000204219,TCEA3,ortholog_one2many,43.4211,37.931,False,False
Wban_07699,ENSG00000131050,BPIFA2,ortholog_one2many,6.62069,19.2771,False,True
Wban_07700,ENSG00000158516,CPA2,ortholog_many2many,23.8806,34.3675,False,True
Wban_07701,ENSG00000158516,CPA2,ortholog_many2many,33.6245,36.7542,False,True
Wban_07702,ENSG00000143774,GUK1,ortholog_one2one,44.4444,42.2018,False,False
Wban_07703,ENSG00000029639,TFB1M,ortholog_one2one,39.2857,41.3295,False,True
Wban_07704,,,,0.0,,True,True
Wban_07705,,,,0.0,,True,True
Wban_07706,ENSG00000258947,TUBB3,ortholog_many2many,40.7692,35.3333,False,False
Wban_07707,ENSG00000083067,TRPM3,ortholog_many2many,27.378,31.6463,False,True
Wban_07708,,,,0.0,,True,True
Wban_07709,ENSG00000176108,CHMP6,ortholog_one2one,41.5842,41.791,False,False
Wban_07710,,,,0.0,,True,True
Wban_07711,,,,0.0,,True,True
Wban_07712,ENSG00000090686,USP48,ortholog_many2many,10.1195,12.2705,False,True
Wban_07713,ENSG00000112996,MRPS30,ortholog_one2one,17.7453,19.3622,False,True
Wban_07714,ENSG00000159352,PSMD4,ortholog_one2one,45.75,48.5411,False,False
Wban_07715,ENSG00000169139,UBE2V2,ortholog_one2one,66.9065,64.1379,False,False
Wban_07716,ENSG00000165288,BRWD3,ortholog_one2many,27.5467,25.3607,False,True
Wban_07717,,,,0.0,,True,True
Wban_07718,,,,0.0,,True,True
Wban_07719,,,,0.0,,True,True
Wban_07720,,,,0.0,,True,True
Wban_07721,ENSG00000145740,SLC30A5,ortholog_one2one,40.5298,40.0,False,False
Wban_07722,ENSG00000103479,RBL2,ortholog_one2many,30.6538,25.1097,False,True
Wban_07723,ENSG00000214575,CPEB1,ortholog_one2one,23.3766,24.4898,False,True
Wban_07724,ENSG00000124813,RUNX2,ortholog_one2many,33.3333,17.6583,False,True
Wban_07725,ENSG00000130675,MNX1,ortholog_one2one,25.5102,12.4688,False,True
Wban_07726,ENSG00000067248,DHX29,ortholog_many2many,14.3218,16.5814,False,True
Wban_07727,ENSG00000131446,MGAT1,ortholog_one2many,38.1642,35.5056,False,True
Wban_07728,,,,0.0,,True,True
Wban_07729,,,,0.0,,True,True
Wban_07730,,,,0.0,,True,True
Wban_07731,ENSG00000138246,DNAJC13,ortholog_one2one,44.9353,44.8952,False,False
Wban_07732,,,,0.0,,True,True
Wban_07733,,,,0.0,,True,True
Wban_07734,,,,0.0,,True,True
Wban_07735,,,,0.0,,True,True
Wban_07736,ENSG00000135638,EMX1,ortholog_one2many,18.4358,22.7586,False,True
Wban_07737,,,,0.0,,True,True
Wban_07738,ENSG00000124920,MYRF,ortholog_one2many,25.5339,23.8923,False,True
Wban_07739,,,,0.0,,True,True
Wban_07740,,,,0.0,,True,True
Wban_07741,ENSG00000151240,DIP2C,ortholog_one2many,49.8467,52.2494,False,False
Wban_07742,ENSG00000176142,TMEM39A,ortholog_one2many,22.0036,25.2049,False,True
Wban_07743,,,,0.0,,True,True
Wban_07744,,,,0.0,,True,True
Wban_07745,,,,0.0,,True,True
Wban_07746,ENSG00000152147,GEMIN6,ortholog_one2one,19.3548,21.5569,False,True
Wban_07747,,,,0.0,,True,True
Wban_07748,ENSG00000132424,PNISR,ortholog_one2one,17.0149,14.1615,False,True
Wban_07749,,,,0.0,,True,True
Wban_07750,,,,0.0,,True,True
Wban_07751,ENSG00000120008,WDR11,ortholog_one2one,26.5265,21.6503,False,True
Wban_07752,,,,0.0,,True,True
Wban_07753,ENSG00000186010,NDUFA13,ortholog_one2one,26.7974,28.4722,False,True
Wban_07754,,,,0.0,,True,True
Wban_07755,,,,0.0,,True,True
Wban_07756,ENSG00000196365,LONP1,ortholog_one2one,51.9751,52.1376,False,False
Wban_07757,ENSG00000114902,SPCS1,ortholog_one2one,32.0755,33.3333,False,True
Wban_07758,,,,0.0,,True,True
Wban_07759,ENSG00000129625,REEP5,ortholog_one2one,42.1622,41.2698,False,False
Wban_07760,ENSG00000118873,RAB3GAP2,ortholog_one2one,20.0148,19.3826,False,True
Wban_07761,ENSG00000182934,SRPRA,ortholog_one2one,52.2205,53.4483,False,False
Wban_07762,ENSG00000067369,TP53BP1,ortholog_one2one,17.2512,9.20587,False,True
Wban_07763,ENSG00000105675,ATP4A,ortholog_many2many,25.6978,25.7971,False,True
Wban_07764,ENSG00000164167,LSM6,ortholog_one2one,80.9524,85.0,False,False
Wban_07765,ENSG00000244687,UBE2V1,ortholog_many2many,13.3603,22.449,False,True
Wban_07766,ENSG00000008196,TFAP2B,ortholog_many2many,34.2404,32.8261,False,True
Wban_07767,,,,0.0,,True,True
Wban_07768,,,,0.0,,True,True
Wban_07769,,,,0.0,,True,True
Wban_07770,,,,0.0,,True,True
Wban_07771,ENSG00000112339,HBS1L,ortholog_one2one,37.9365,34.9415,False,True
Wban_07772,,,,0.0,,True,True
Wban_07773,,,,0.0,,True,True
Wban_07774,,,,0.0,,True,True
Wban_07775,ENSG00000224470,ATXN1L,ortholog_one2many,22.6048,21.9158,False,True
Wban_07776,,,,0.0,,True,True
Wban_07777,,,,0.0,,True,True
Wban_07778,ENSG00000145495,MARCHF6,ortholog_one2one,45.8427,44.8352,False,False
Wban_07779,ENSG00000182473,EXOC7,ortholog_one2one,24.4019,22.3684,False,True
Wban_07780,,,,0.0,,True,True
Wban_07781,,,,0.0,,True,True
Wban_07782,ENSG00000163154,TNFAIP8L2,ortholog_one2many,29.4686,33.1522,False,True
Wban_07783,ENSG00000136297,MMD2,ortholog_many2many,39.6552,37.3984,False,True
Wban_07784,,,,0.0,,True,True
Wban_07785,ENSG00000184428,TOP1MT,ortholog_one2many,45.8995,57.7371,False,False
Wban_07786,,,,0.0,,True,True
Wban_07787,ENSG00000103742,IGDCC4,ortholog_many2many,18.43,21.6,False,True
Wban_07788,,,,0.0,,True,True
Wban_07789,,,,0.0,,True,True
Wban_07790,ENSG00000173113,TRMT112,ortholog_one2one,50.0,49.6,False,False
Wban_07791,,,,0.0,,True,True
Wban_07792,ENSG00000123064,DDX54,ortholog_one2one,41.8159,37.1169,False,False
