Gene stable ID,Transcript biotype,Gene description,Human gene stable ID,Human gene name,Homology type,% identity,Human % identity,lacks_WBP_human_orthologue,best_WBP_human_orthologue_lt_40pct_identity,is_enzyme,is_enzyme_ipID_desc
Wban_09271,protein_coding,,,,,0.0,,True,True,False,
Wban_09272,protein_coding,PDZ domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EBF6],ENSG00000122367,LDB3,ortholog_many2many,12.6263,6.87758,False,True,False,
Wban_09273,protein_coding,ZIP Zinc transporter  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EAB9],ENSG00000143570,SLC39A1,ortholog_many2many,23.6923,23.7654,False,True,False,
Wban_09274,protein_coding,TBC domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EA88],ENSG00000095383,TBC1D2,ortholog_many2many,25.0,23.2759,False,True,False,
Wban_09275,protein_coding,Homeobox domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EA69],ENSG00000052850,ALX4,ortholog_many2many,29.8913,13.382,False,True,False,
Wban_09276,protein_coding,,ENSG00000110172,CHORDC1,ortholog_one2one,39.8734,37.9518,False,True,False,
Wban_09277,protein_coding,U3 small nucleolar RNA-associated protein 13 C-terminal domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EDJ4],ENSG00000183751,TBL3,ortholog_one2one,30.3299,29.5792,False,True,False,
Wban_09278,protein_coding,Krr1 KH1 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EE06],ENSG00000115946,PNO1,ortholog_one2one,49.2754,53.9683,False,False,False,
Wban_09279,protein_coding,DM domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7GES5],ENSG00000064218,DMRT3,ortholog_many2many,14.1479,9.32203,False,True,False,
Wban_09280,protein_coding,,,,,0.0,,True,True,False,
Wban_09281,protein_coding,Post-GPI attachment to proteins factor 2  [Source:UniProtKB/TrEMBL;Acc:A0A3P7E2C8],,,,0.0,,True,True,False,
Wban_09282,protein_coding,,,,,0.0,,True,True,False,
Wban_09283,protein_coding,,,,,0.0,,True,True,False,
Wban_09284,protein_coding,Acetyl-CoA hydrolase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EXA1],,,,0.0,,True,True,True,"IPR046433_Acetyl-CoA hydrolase/transferase, IPR003702_Acetyl-CoA hydrolase/transferase, N-terminal"
Wban_09285,protein_coding,,,,,0.0,,True,True,False,
Wban_09286,protein_coding,Acetyl-CoA hydrolase/transferase C-terminal domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EIH8],,,,0.0,,True,True,True,IPR046433_Acetyl-CoA hydrolase/transferase
Wban_09287,protein_coding,,,,,0.0,,True,True,True,IPR046433_Acetyl-CoA hydrolase/transferase
Wban_09288,protein_coding,Major intrinsic protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FF26],ENSG00000143595,AQP10,ortholog_many2many,36.7347,35.8804,False,True,False,
Wban_09289,protein_coding,,ENSG00000144061,NPHP1,ortholog_one2one,17.9676,18.0207,False,True,False,
Wban_09290,protein_coding,ATP synthase F1 complex delta/epsilon subunit N-terminal domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7FLQ9],ENSG00000099624,ATP5F1D,ortholog_one2one,40.4624,41.6667,False,False,True,"IPR001469_ATP synthase, F1 complex, delta/epsilon subunit"
Wban_09291,protein_coding,LisH domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EJ77],,,,0.0,,True,True,False,
Wban_09292,protein_coding,,,,,0.0,,True,True,False,
Wban_09293,protein_coding,,ENSG00000104957,YJU2B,ortholog_one2one,36.0,36.3636,False,True,False,
Wban_09294,protein_coding,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase  [Source:UniProtKB/TrEMBL;Acc:J9F596],ENSG00000112309,B3GAT2,ortholog_many2many,31.0145,33.1269,False,True,True,"IPR005027_Glycosyl transferase, family 43"
Wban_09295,protein_coding,J domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XWS9],ENSG00000213551,DNAJC9,ortholog_one2one,32.8063,31.9231,False,True,True,IPR036396_Cytochrome P450 superfamily
Wban_09296,protein_coding,Diphosphomevalonate decarboxylase  [Source:UniProtKB/TrEMBL;Acc:J9F2Y0],ENSG00000167508,MVD,ortholog_one2one,36.855,37.5,False,True,True,"IPR005935_Diphosphomevalonate/phosphomevalonate decarboxylase, IPR029765_Diphosphomevalonate decarboxylase"
Wban_09297,protein_coding,Col_cuticle_N domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EK51],,,,0.0,,True,True,False,
Wban_09298,protein_coding,Collagen protein 172  [Source:UniProtKB/TrEMBL;Acc:J9B5M9],,,,0.0,,True,True,False,
Wban_09299,protein_coding,Amino acid transporter  [Source:UniProtKB/TrEMBL;Acc:A0A3P7ESM0],ENSG00000162383,SLC1A7,ortholog_one2many,50.1002,44.6429,False,False,False,
Wban_09300,protein_coding,,,,,0.0,,True,True,False,
Wban_09301,protein_coding,CX domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EC03],,,,0.0,,True,True,False,
Wban_09302,protein_coding,Kinesin-like protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7ES53],ENSG00000142945,KIF2C,ortholog_one2one,42.1123,43.4483,False,False,True,"IPR001752_Kinesin motor domain, IPR027640_Kinesin-like protein, IPR019821_Kinesin motor domain, conserved site"
Wban_09303,protein_coding,Zinc finger C2HC5-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EDI4],ENSG00000103671,TRIP4,ortholog_one2one,25.9009,19.7935,False,True,False,
Wban_09304,protein_coding,,ENSG00000137409,MTCH1,ortholog_one2many,23.9067,21.0797,False,True,False,
Wban_09305,protein_coding,,,,,0.0,,True,True,False,
Wban_09306,protein_coding,ADP/ATP translocase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EK46],,,,0.0,,True,True,False,
Wban_09307,protein_coding,,,,,0.0,,True,True,False,
Wban_09308,protein_coding,BRCA1-associated protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7G9Z8],ENSG00000089234,BRAP,ortholog_one2one,37.1522,38.3446,False,True,False,
Wban_09309,protein_coding,Pepsin inhibitor-3-like repeated domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XDF1],,,,0.0,,True,True,False,
Wban_09310,protein_coding,Helix-loop-helix DNA-binding domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9AX94],ENSG00000232237,ASCL5,ortholog_many2many,19.2893,18.4466,False,True,False,
Wban_09311,protein_coding,,,,,0.0,,True,True,False,
Wban_09312,protein_coding,Antigen WB14; Antigen WB14; OV-17 antigen; OV-17 antigen  [Source:UniProtKB/TrEMBL;Acc:O61723],,,,0.0,,True,True,False,
Wban_09313,protein_coding,SXP/RAL-2 family protein Ani s 5-like cation-binding domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EDR0],,,,0.0,,True,True,False,
Wban_09314,protein_coding,AA_permease domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIX0],ENSG00000099960,SLC7A4,ortholog_one2one,17.2057,20.9449,False,True,False,
Wban_09315,protein_coding,TK/ROR protein kinase  [Source:UniProtKB/TrEMBL;Acc:J9B5C5],,,,0.0,,True,True,True,"IPR000719_Protein kinase domain, IPR001245_Serine-threonine/tyrosine-protein kinase, catalytic domain, IPR008266_Tyrosine-protein kinase, active site, IPR020635_Tyrosine-protein kinase, catalytic domain"
Wban_09316,protein_coding,Cation_ATPase_N domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIX7],ENSG00000018625,ATP1A2,ortholog_many2many,44.5505,54.902,False,False,True,IPR001757_P-type ATPase
Wban_09317,protein_coding,,,,,0.0,,True,True,False,
Wban_09318,protein_coding,Histone-lysine N-methyltransferase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EPJ7],ENSG00000204371,EHMT2,ortholog_one2one,23.949,15.5372,False,True,True,"IPR007728_Pre-SET domain, IPR043550_Histone-lysine N-methyltransferase EHMT1/EHMT2"
Wban_09319,protein_coding,RRM domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9ESE9],ENSG00000120948,TARDBP,ortholog_one2many,26.5356,26.087,False,True,False,
Wban_09320,protein_coding,Protein YIPF  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EPP5],ENSG00000137207,YIPF3,ortholog_one2one,35.6589,26.2857,False,True,False,
Wban_09321,protein_coding,S-methyl-5'-thioadenosine phosphorylase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EJ58],ENSG00000099810,MTAP,ortholog_one2one,48.4099,48.4099,False,False,True,"IPR035994_Nucleoside phosphorylase superfamily, IPR000845_Nucleoside phosphorylase domain, IPR010044_Methylthioadenosine phosphorylase (MTAP)"
Wban_09322,protein_coding,DDHD domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F8W4],ENSG00000100523,DDHD1,ortholog_one2one,27.4406,23.1111,False,True,False,
Wban_09323,protein_coding,Tudor domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIY1],,,,0.0,,True,True,False,
Wban_09324,protein_coding,Homeobox domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EW65],ENSG00000188909,BSX,ortholog_many2many,26.3345,31.7597,False,True,False,
Wban_09325,protein_coding,WD domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FDP9],ENSG00000123154,WDR83,ortholog_one2one,49.0196,47.619,False,False,False,
Wban_09326,protein_coding,DUF1308 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIV2],ENSG00000136197,C7orf25,ortholog_one2one,32.0,30.4038,False,True,False,
Wban_09327,protein_coding,Leucine Rich Repeat family protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIW7],,,,0.0,,True,True,False,
Wban_09328,protein_coding,Golgin subfamily A conserved domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7F9K6],,,,0.0,,True,True,False,
Wban_09329,protein_coding,,,,,0.0,,True,True,False,
Wban_09330,protein_coding,BTB domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DCZ4],,,,0.0,,True,True,False,
Wban_09331,protein_coding,Ribosomal RNA small subunit methyltransferase NEP1  [Source:UniProtKB/TrEMBL;Acc:J9EPN8],ENSG00000126749,EMG1,ortholog_one2one,55.1724,52.459,False,False,True,"IPR005304_Ribosomal biogenesis, methyltransferase, EMG1/NEP1"
Wban_09332,protein_coding,Caspase; Cell death protein CED-3; Cell death protein CED-3; Cell death protein CED-3  [Source:UniProtKB/TrEMBL;Acc:J9EQK0],ENSG00000132906,CASP9,ortholog_one2one,29.3578,30.7692,False,True,True,"IPR001309_Peptidase C14, p20 domain, IPR011600_Peptidase C14, caspase domain, IPR015917_Peptidase C14A, caspase catalytic domain, IPR002138_Peptidase C14, caspase non-catalytic subunit p10"
Wban_09333,protein_coding,,,,,0.0,,True,True,False,
Wban_09334,protein_coding,C2H2-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIW4],,,,0.0,,True,True,False,
Wban_09335,protein_coding,Immunoglobulin I-set domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183Y469],,,,0.0,,True,True,False,
Wban_09336,protein_coding,Cell division control protein 42 homolog  [Source:UniProtKB/TrEMBL;Acc:Q9U743],ENSG00000070831,CDC42,ortholog_one2one,90.0524,90.0524,False,False,True,"IPR001806_Small GTPase, IPR037874_Cdc42"
Wban_09337,protein_coding,,ENSG00000153310,CYRIB,ortholog_one2many,41.994,42.9012,False,False,False,
Wban_09338,protein_coding,,ENSG00000163029,SMC6,ortholog_one2one,22.384,22.5481,False,True,False,
Wban_09339,protein_coding,Integrator complex subunit 7  [Source:UniProtKB/TrEMBL;Acc:J9B9Q5],ENSG00000143493,INTS7,ortholog_one2one,20.7944,18.5031,False,True,False,
Wban_09340,protein_coding,SANT domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EIV8],ENSG00000198160,MIER1,ortholog_one2many,24.7423,16.9911,False,True,False,
Wban_09341,protein_coding,,,,,0.0,,True,True,False,
Wban_09342,protein_coding,,,,,0.0,,True,True,False,
Wban_09343,protein_coding,60S ribosomal protein L44  [Source:UniProtKB/TrEMBL;Acc:J9EI52],ENSG00000165502,RPL36AL,ortholog_one2many,78.0952,77.3585,False,False,False,
Wban_09344,protein_coding,,,,,0.0,,True,True,False,
Wban_09345,protein_coding,,,,,0.0,,True,True,False,
Wban_09346,protein_coding,Aamy domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XMT8],ENSG00000138079,SLC3A1,ortholog_many2many,20.743,19.562,False,True,False,
Wban_09347,protein_coding,,,,,0.0,,True,True,False,
Wban_09348,protein_coding,Anaphase-promoting complex subunit 4-like WD40 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F9R3],ENSG00000105325,FZR1,ortholog_one2one,54.8263,57.6065,False,False,False,
Wban_09349,protein_coding,,ENSG00000187609,EXD3,ortholog_one2one,20.5819,21.8037,False,True,True,"IPR002562_3'-5' exonuclease domain, IPR037432_Exonuclease Mut-7, DEDDy 3'-5' exonuclease domain"
Wban_09350,protein_coding,RRM domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9B346],,,,0.0,,True,True,False,
Wban_09351,protein_coding,,,,,0.0,,True,True,False,
Wban_09352,protein_coding,RNase_PH domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F5U0],ENSG00000077348,EXOSC5,ortholog_one2one,28.7611,27.6596,False,True,False,
Wban_09353,protein_coding,NECAP PHear domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9B6Q3],ENSG00000089818,NECAP1,ortholog_one2many,47.4178,36.7273,False,False,False,
Wban_09354,protein_coding,Ubiquitin-conjugating enzyme family protein  [Source:UniProtKB/TrEMBL;Acc:J9F4I6],,,,0.0,,True,True,False,
Wban_09355,protein_coding,Ubiquitin conjugating enzyme protein 26  [Source:UniProtKB/TrEMBL;Acc:J9B5E3],ENSG00000160087,UBE2J2,ortholog_one2one,52.6549,45.9459,False,False,False,
Wban_09356,protein_coding,Hexosyltransferase  [Source:UniProtKB/TrEMBL;Acc:J9E525],ENSG00000176022,B3GALT6,ortholog_one2one,33.7349,34.0426,False,True,True,"IPR002659_Glycosyl transferase, family 31"
Wban_09357,protein_coding,,ENSG00000277161,PIGW,ortholog_one2many,25.7261,24.6032,False,True,True,IPR009447_Phosphatidylinositol anchor biosynthesis protein PIGW/GWT1
Wban_09358,protein_coding,,ENSG00000277161,PIGW,ortholog_one2many,22.4528,23.6111,False,True,True,IPR009447_Phosphatidylinositol anchor biosynthesis protein PIGW/GWT1
Wban_09359,protein_coding,AAA+ ATPase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DV93],ENSG00000161057,PSMC2,ortholog_one2one,85.2874,85.6813,False,False,True,"IPR003960_ATPase, AAA-type, conserved site, IPR003959_ATPase, AAA-type, core"
Wban_09360,protein_coding,Ras-related protein Rab-3  [Source:UniProtKB/TrEMBL;Acc:A0A183XTQ2],,,,0.0,,True,True,True,"IPR001806_Small GTPase, IPR037872_Rab3"
Wban_09361,protein_coding,G-patch domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EPK4],ENSG00000100109,TFIP11,ortholog_one2one,34.6964,33.4528,False,True,False,
Wban_09362,protein_coding,,,,,0.0,,True,True,False,
Wban_09363,protein_coding,Nucleotidyl transferase  [Source:UniProtKB/TrEMBL;Acc:J9B994],ENSG00000070785,EIF2B3,ortholog_one2one,26.9737,27.2124,False,True,False,
Wban_09364,protein_coding,Steroid 5-alpha reductase C-terminal domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EKN3],ENSG00000099797,TECR,ortholog_one2many,49.6753,49.6753,False,False,True,"IPR001104_3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal"
Wban_09365,protein_coding,Ribonucloprotein  [Source:UniProtKB/TrEMBL;Acc:J9EBX7],ENSG00000100138,SNU13,ortholog_one2one,71.3178,71.875,False,False,False,
Wban_09366,protein_coding,BHLH domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9F721],ENSG00000187855,ASCL4,ortholog_many2many,25.2941,25.0,False,True,False,
Wban_09367,protein_coding,Translocon-associated protein subunit gamma  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZ15],ENSG00000114850,SSR3,ortholog_one2one,48.9011,48.1081,False,False,False,
Wban_09368,protein_coding,Tudor domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EM21],,,,0.0,,True,True,False,
Wban_09369,protein_coding,PA2c domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZ75],,,,0.0,,True,True,True,"IPR016090_Phospholipase A2 domain, IPR036444_Phospholipase A2 domain superfamily"
Wban_09370,protein_coding,ZP domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7GD84],,,,0.0,,True,True,False,
Wban_09371,protein_coding,Phosphoglycerate mutase  [Source:UniProtKB/TrEMBL;Acc:J9B2C0],ENSG00000247077,PGAM5,ortholog_one2one,39.5973,40.8304,False,True,False,
Wban_09372,protein_coding,,,,,0.0,,True,True,False,
Wban_09373,protein_coding,,,,,0.0,,True,True,False,
Wban_09374,protein_coding,,,,,0.0,,True,True,False,
Wban_09375,protein_coding,,,,,0.0,,True,True,False,
Wban_09376,protein_coding,C2H2-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZB0],ENSG00000160094,ZNF362,ortholog_many2many,28.6127,23.5714,False,True,False,
Wban_09377,protein_coding,ANK_REP_REGION domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZ70],ENSG00000197256,KANK2,ortholog_one2many,13.7178,20.6816,False,True,False,
Wban_09378,protein_coding,SelP_N domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZW5],,,,0.0,,True,True,False,
Wban_09379,protein_coding,,ENSG00000023909,GCLM,ortholog_one2one,26.3345,27.0073,False,True,False,
Wban_09380,protein_coding,Her-1  [Source:UniProtKB/TrEMBL;Acc:J9FGB0],,,,0.0,,True,True,False,
Wban_09381,protein_coding,,,,,0.0,,True,True,False,
Wban_09382,protein_coding,Neur_chan_LBD domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZ06],,,,0.0,,True,True,False,
Wban_09383,protein_coding,,ENSG00000196586,MYO6,ortholog_one2many,44.6181,40.0,False,False,False,
Wban_09384,protein_coding,,,,,0.0,,True,True,False,
Wban_09385,protein_coding,SSD domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8F0D1],,,,0.0,,True,True,False,
Wban_09386,protein_coding,,ENSG00000197415,VEPH1,ortholog_one2one,24.4792,28.2113,False,True,False,
Wban_09387,protein_coding,,,,,0.0,,True,True,False,
Wban_09388,protein_coding,RUN domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7DH05],ENSG00000225190,PLEKHM1,ortholog_many2many,21.0341,16.9508,False,True,False,
Wban_09389,protein_coding,Charged multivesicular body protein 4c  [Source:UniProtKB/TrEMBL;Acc:J9AXR4],ENSG00000101421,CHMP4B,ortholog_one2one,63.4361,64.2857,False,False,False,
Wban_09390,protein_coding,,,,,0.0,,True,True,False,
Wban_09391,protein_coding,,,,,0.0,,True,True,False,
Wban_09392,protein_coding,Diacylglycerol kinase  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZM1],ENSG00000136267,DGKB,ortholog_many2many,19.4499,24.6575,False,True,True,"IPR001206_Diacylglycerol kinase, catalytic domain, IPR000756_Diacylglycerol kinase, accessory domain, IPR037607_Diacylglycerol kinase"
Wban_09393,protein_coding,Major sperm protein  [Source:UniProtKB/TrEMBL;Acc:A0A183XHB5],,,,0.0,,True,True,False,
Wban_09394,protein_coding,,ENSG00000256394,ASIC5,ortholog_one2one,7.91789,16.0396,False,True,False,
Wban_09395,protein_coding,Collagen triple helix repeat protein  [Source:UniProtKB/TrEMBL;Acc:J9BK69],,,,0.0,,True,True,False,
Wban_09396,protein_coding,Nematode cuticle collagen domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9FKG4],,,,0.0,,True,True,False,
Wban_09397,protein_coding,,,,,0.0,,True,True,False,
Wban_09398,protein_coding,Dynactin subunit 3  [Source:UniProtKB/TrEMBL;Acc:J9FE11],,,,0.0,,True,True,False,
Wban_09399,protein_coding,,,,,0.0,,True,True,False,
Wban_09400,protein_coding,,,,,0.0,,True,True,False,
Wban_09401,protein_coding,Neurotransmitter-gated ion-channel ligand-binding domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A3P7E8X3],,,,0.0,,True,True,False,
Wban_09402,protein_coding,,,,,0.0,,True,True,False,
Wban_09403,protein_coding,,,,,0.0,,True,True,False,
Wban_09404,protein_coding,,,,,0.0,,True,True,False,
Wban_09405,protein_coding,ZIP Zinc transporter  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EH64],ENSG00000196950,SLC39A10,ortholog_many2many,21.2195,10.4693,False,True,False,
Wban_09406,protein_coding,,,,,0.0,,True,True,False,
Wban_09407,protein_coding,TOG domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9EXI8],,,,0.0,,True,True,True,IPR045110_XMAP215
Wban_09408,protein_coding,Sulfotransferase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:J9B4N6],ENSG00000249853,HS3ST5,ortholog_one2one,37.6855,36.7052,False,True,True,"IPR037359_Heparan sulfate sulfotransferase, IPR000863_Sulfotransferase domain"
Wban_09409,protein_coding,Protein quiver  [Source:UniProtKB/TrEMBL;Acc:J9EHM3],,,,0.0,,True,True,False,
Wban_09410,protein_coding,,,,,0.0,,True,True,False,
Wban_09411,protein_coding,Death domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EYY1],ENSG00000079134,THOC1,ortholog_one2one,30.9148,29.8326,False,True,False,
Wban_09412,protein_coding,phosphatidylinositol N-acetylglucosaminyltransferase  [Source:UniProtKB/TrEMBL;Acc:A0A3P7ERJ7],ENSG00000165195,PIGA,ortholog_one2one,50.0,45.6612,False,False,True,"IPR001296_Glycosyl transferase, family 1, IPR039507_Phosphatidylinositol N-acetylglucosaminyltransferase subunit PIG-A/GPI3"
Wban_09413,protein_coding,Protein CIP2A  [Source:UniProtKB/TrEMBL;Acc:A0A3P7EH56],ENSG00000163507,CIP2A,ortholog_one2one,21.0407,20.5525,False,True,False,
Wban_09414,protein_coding,,ENSG00000108515,ENO3,ortholog_many2many,51.8987,37.788,False,False,True,IPR000941_Enolase
Wban_09415,protein_coding,Protein kinase domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A1I8EZJ4],,,,0.0,,True,True,True,"IPR000719_Protein kinase domain, IPR008271_Serine/threonine-protein kinase, active site"
