Gene stable ID	is_gpcr	is_gpcr_evidence
TTRE7052	False	Encodes protein that lacks InterPro GPCR domains
TTRE7053	False	Encodes protein that lacks InterPro GPCR domains
TTRE7054	False	Encodes protein that lacks InterPro GPCR domains
TTRE7055	False	Encodes protein that lacks InterPro GPCR domains
TTRE7056	False	Encodes protein that lacks InterPro GPCR domains
TTRE7057	False	Encodes protein that lacks InterPro GPCR domains
TTRE7058	False	Encodes protein that lacks InterPro GPCR domains
TTRE7059	False	Encodes protein that lacks InterPro GPCR domains
TTRE706	False	Encodes protein that lacks InterPro GPCR domains
TTRE7060	False	Encodes protein that lacks InterPro GPCR domains
TTRE7061	False	Encodes protein that lacks InterPro GPCR domains
TTRE7062	False	Encodes protein that lacks InterPro GPCR domains
TTRE7063	False	Encodes protein that lacks InterPro GPCR domains
TTRE7064	False	Encodes protein that lacks InterPro GPCR domains
TTRE7065	False	Encodes protein that lacks InterPro GPCR domains
TTRE7066	False	Encodes protein that lacks InterPro GPCR domains
TTRE7067	False	Encodes protein that lacks InterPro GPCR domains
TTRE7068	False	Encodes protein that lacks InterPro GPCR domains
TTRE7069	False	Encodes protein that lacks InterPro GPCR domains
TTRE707	False	Encodes protein that lacks InterPro GPCR domains
TTRE7070	False	Encodes protein that lacks InterPro GPCR domains
TTRE7071	False	Encodes protein that lacks InterPro GPCR domains
TTRE7072	False	Encodes protein that lacks InterPro GPCR domains
TTRE7073	False	Encodes protein that lacks InterPro GPCR domains
TTRE7074	False	Encodes protein that lacks InterPro GPCR domains
TTRE7075	False	Encodes protein that lacks InterPro GPCR domains
TTRE7076	False	Encodes protein that lacks InterPro GPCR domains
TTRE7077	False	Encodes protein that lacks InterPro GPCR domains
TTRE7078	False	Encodes protein that lacks InterPro GPCR domains
TTRE7079	False	Encodes protein that lacks InterPro GPCR domains
TTRE708	False	Encodes protein that lacks InterPro GPCR domains
TTRE7080	False	Encodes protein that lacks InterPro GPCR domains
TTRE7081	False	Encodes protein that lacks InterPro GPCR domains
TTRE7082	False	Encodes protein that lacks InterPro GPCR domains
TTRE7083	False	Encodes protein that lacks InterPro GPCR domains
TTRE7084	False	Encodes protein that lacks InterPro GPCR domains
TTRE7085	False	Encodes protein that lacks InterPro GPCR domains
TTRE7086	False	Encodes protein that lacks InterPro GPCR domains
TTRE7087	False	Encodes protein that lacks InterPro GPCR domains
TTRE7088	False	Encodes protein that lacks InterPro GPCR domains
TTRE7089	False	Encodes protein that lacks InterPro GPCR domains
TTRE709	False	Encodes protein that lacks InterPro GPCR domains
TTRE7090	False	Encodes protein that lacks InterPro GPCR domains
TTRE7091	False	Encodes protein that lacks InterPro GPCR domains
TTRE7092	False	Encodes protein that lacks InterPro GPCR domains
TTRE7093	False	Encodes protein that lacks InterPro GPCR domains
TTRE7094	False	Encodes protein that lacks InterPro GPCR domains
TTRE7095	False	Encodes protein that lacks InterPro GPCR domains
TTRE7096	False	Encodes protein that lacks InterPro GPCR domains
TTRE7097	False	Encodes protein that lacks InterPro GPCR domains
TTRE7098	False	Encodes protein that lacks InterPro GPCR domains
TTRE7099	False	Encodes protein that lacks InterPro GPCR domains
TTRE71	False	Encodes protein that lacks InterPro GPCR domains
TTRE710	False	Encodes protein that lacks InterPro GPCR domains
TTRE7100	False	Encodes protein that lacks InterPro GPCR domains
TTRE7101	False	Encodes protein that lacks InterPro GPCR domains
TTRE7102	False	Encodes protein that lacks InterPro GPCR domains
TTRE7103	False	Encodes protein that lacks InterPro GPCR domains
TTRE7104	False	Encodes protein that lacks InterPro GPCR domains
TTRE7105	False	Encodes protein that lacks InterPro GPCR domains
TTRE7106	False	Encodes protein that lacks InterPro GPCR domains
TTRE7107	False	Encodes protein that lacks InterPro GPCR domains
TTRE7108	False	Encodes protein that lacks InterPro GPCR domains
TTRE7109	False	Encodes protein that lacks InterPro GPCR domains
TTRE711	False	Encodes protein that lacks InterPro GPCR domains
TTRE7110	False	Encodes protein that lacks InterPro GPCR domains
TTRE7111	False	Encodes protein that lacks InterPro GPCR domains
TTRE7112	False	Encodes protein that lacks InterPro GPCR domains
TTRE7113	False	Encodes protein that lacks InterPro GPCR domains
TTRE7114	False	Encodes protein that lacks InterPro GPCR domains
TTRE7115	False	Encodes protein that lacks InterPro GPCR domains
TTRE7116	False	Encodes protein that lacks InterPro GPCR domains
TTRE7117	False	Encodes protein that lacks InterPro GPCR domains
TTRE7118	False	Encodes protein that lacks InterPro GPCR domains
TTRE7119	False	Encodes protein that lacks InterPro GPCR domains
TTRE712	False	Encodes protein that lacks InterPro GPCR domains
TTRE7120	False	Encodes protein that lacks InterPro GPCR domains
TTRE7121	False	Encodes protein that lacks InterPro GPCR domains
TTRE7122	False	Encodes protein that lacks InterPro GPCR domains
TTRE7123	False	Encodes protein that lacks InterPro GPCR domains
TTRE7124	False	Encodes protein that lacks InterPro GPCR domains
TTRE7125	False	Encodes protein that lacks InterPro GPCR domains
TTRE7126	False	Encodes protein that lacks InterPro GPCR domains
TTRE7127	False	Encodes protein that lacks InterPro GPCR domains
TTRE7128	False	Encodes protein that lacks InterPro GPCR domains
TTRE7129	False	Encodes protein that lacks InterPro GPCR domains
TTRE713	False	Encodes protein that lacks InterPro GPCR domains
TTRE7130	False	Encodes protein that lacks InterPro GPCR domains
TTRE7131	False	Encodes protein that lacks InterPro GPCR domains
TTRE7132	False	Encodes protein that lacks InterPro GPCR domains
TTRE7133	False	Encodes protein that lacks InterPro GPCR domains
TTRE7134	False	Encodes protein that lacks InterPro GPCR domains
TTRE7135	False	Encodes protein that lacks InterPro GPCR domains
TTRE7136	False	Encodes protein that lacks InterPro GPCR domains
TTRE7137	False	Encodes protein that lacks InterPro GPCR domains
TTRE7138	False	Encodes protein that lacks InterPro GPCR domains
TTRE7139	False	Encodes protein that lacks InterPro GPCR domains
TTRE714	False	Encodes protein that lacks InterPro GPCR domains
TTRE7140	False	Encodes protein that lacks InterPro GPCR domains
TTRE7141	False	Encodes protein that lacks InterPro GPCR domains
TTRE7142	False	Encodes protein that lacks InterPro GPCR domains
TTRE7143	False	Encodes protein that lacks InterPro GPCR domains
TTRE7144	False	Encodes protein that lacks InterPro GPCR domains
TTRE7145	False	Encodes protein that lacks InterPro GPCR domains
TTRE7146	False	Encodes protein that lacks InterPro GPCR domains
TTRE7147	False	Encodes protein that lacks InterPro GPCR domains
TTRE7148	False	Encodes protein that lacks InterPro GPCR domains
TTRE7149	False	Encodes protein that lacks InterPro GPCR domains
TTRE715	False	Encodes protein that lacks InterPro GPCR domains
TTRE7150	False	Encodes protein that lacks InterPro GPCR domains
TTRE7151	False	Encodes protein that lacks InterPro GPCR domains
TTRE7152	False	Encodes protein that lacks InterPro GPCR domains
TTRE7153	False	Encodes protein that lacks InterPro GPCR domains
TTRE7154	False	Encodes protein that lacks InterPro GPCR domains
TTRE7155	False	Encodes protein that lacks InterPro GPCR domains
TTRE7156	False	Encodes protein that lacks InterPro GPCR domains
TTRE7157	False	Encodes protein that lacks InterPro GPCR domains
TTRE7158	False	Encodes protein that lacks InterPro GPCR domains
TTRE7159	False	Encodes protein that lacks InterPro GPCR domains
TTRE716	False	Encodes protein that lacks InterPro GPCR domains
TTRE7160	False	Encodes protein that lacks InterPro GPCR domains
TTRE7161	False	Encodes protein that lacks InterPro GPCR domains
TTRE7162	False	Encodes protein that lacks InterPro GPCR domains
TTRE7163	False	Encodes protein that lacks InterPro GPCR domains
TTRE7164	False	Encodes protein that lacks InterPro GPCR domains
TTRE7165	False	Encodes protein that lacks InterPro GPCR domains
TTRE7166	False	Encodes protein that lacks InterPro GPCR domains
TTRE7167	False	Encodes protein that lacks InterPro GPCR domains
TTRE7168	False	Encodes protein that lacks InterPro GPCR domains
TTRE7169	False	Encodes protein that lacks InterPro GPCR domains
TTRE717	False	Encodes protein that lacks InterPro GPCR domains
TTRE7170	False	Encodes protein that lacks InterPro GPCR domains
TTRE7171	False	Encodes protein that lacks InterPro GPCR domains
TTRE7172	False	Encodes protein that lacks InterPro GPCR domains
TTRE7173	False	Encodes protein that lacks InterPro GPCR domains
TTRE7174	False	Encodes protein that lacks InterPro GPCR domains
TTRE7175	False	Encodes protein that lacks InterPro GPCR domains
TTRE7176	False	Encodes protein that lacks InterPro GPCR domains
TTRE7177	False	Encodes protein that lacks InterPro GPCR domains
TTRE7178	False	Encodes protein that lacks InterPro GPCR domains
TTRE7179	False	Encodes protein that lacks InterPro GPCR domains
TTRE718	False	Encodes protein that lacks InterPro GPCR domains
TTRE7180	False	Encodes protein that lacks InterPro GPCR domains
TTRE7181	False	Encodes protein that lacks InterPro GPCR domains
TTRE7182	False	Encodes protein that lacks InterPro GPCR domains
TTRE7183	False	Encodes protein that lacks InterPro GPCR domains
TTRE7184	False	Encodes protein that lacks InterPro GPCR domains
TTRE7185	False	Encodes protein that lacks InterPro GPCR domains
TTRE7186	False	Encodes protein that lacks InterPro GPCR domains
TTRE7187	False	Encodes protein that lacks InterPro GPCR domains
TTRE7188	False	Encodes protein that lacks InterPro GPCR domains
TTRE7189	False	Encodes protein that lacks InterPro GPCR domains
TTRE719	False	Encodes protein that lacks InterPro GPCR domains
TTRE7190	False	Encodes protein that lacks InterPro GPCR domains
TTRE7191	False	Encodes protein that lacks InterPro GPCR domains
TTRE7192	False	Encodes protein that lacks InterPro GPCR domains
TTRE7193	False	Encodes protein that lacks InterPro GPCR domains
TTRE7194	False	Encodes protein that lacks InterPro GPCR domains
TTRE7195	False	Encodes protein that lacks InterPro GPCR domains
TTRE7196	False	Encodes protein that lacks InterPro GPCR domains
TTRE7197	False	Encodes protein that lacks InterPro GPCR domains
TTRE7198	False	Encodes protein that lacks InterPro GPCR domains
TTRE7199	False	Encodes protein that lacks InterPro GPCR domains
TTRE72	False	Encodes protein that lacks InterPro GPCR domains
TTRE720	False	Encodes protein that lacks InterPro GPCR domains
TTRE7200	False	Encodes protein that lacks InterPro GPCR domains
TTRE7201	False	Encodes protein that lacks InterPro GPCR domains
TTRE7202	False	Encodes protein that lacks InterPro GPCR domains
TTRE7203	False	Encodes protein that lacks InterPro GPCR domains
TTRE7204	False	Encodes protein that lacks InterPro GPCR domains
TTRE7205	False	Encodes protein that lacks InterPro GPCR domains
TTRE7206	False	Encodes protein that lacks InterPro GPCR domains
TTRE7207	False	Encodes protein that lacks InterPro GPCR domains
TTRE7208	False	Encodes protein that lacks InterPro GPCR domains
TTRE7209	False	Encodes protein that lacks InterPro GPCR domains
TTRE721	False	Encodes protein that lacks InterPro GPCR domains
TTRE7210	False	Encodes protein that lacks InterPro GPCR domains
TTRE7211	False	Encodes protein that lacks InterPro GPCR domains
TTRE7212	False	Encodes protein that lacks InterPro GPCR domains
TTRE7213	False	Encodes protein that lacks InterPro GPCR domains
TTRE7214	False	Encodes protein that lacks InterPro GPCR domains
TTRE7215	False	Encodes protein that lacks InterPro GPCR domains
TTRE7216	False	Encodes protein that lacks InterPro GPCR domains
TTRE7217	False	Encodes protein that lacks InterPro GPCR domains
TTRE7218	False	Encodes protein that lacks InterPro GPCR domains
TTRE7219	False	Encodes protein that lacks InterPro GPCR domains
TTRE722	False	Encodes protein that lacks InterPro GPCR domains
TTRE7220	False	Encodes protein that lacks InterPro GPCR domains
TTRE7221	False	Encodes protein that lacks InterPro GPCR domains
TTRE7222	False	Encodes protein that lacks InterPro GPCR domains
TTRE7223	False	Encodes protein that lacks InterPro GPCR domains
TTRE7224	False	Encodes protein that lacks InterPro GPCR domains
TTRE7225	False	Encodes protein that lacks InterPro GPCR domains
TTRE7226	False	Encodes protein that lacks InterPro GPCR domains
TTRE7227	False	Encodes protein that lacks InterPro GPCR domains
TTRE7228	False	Encodes protein that lacks InterPro GPCR domains
TTRE7229	False	Encodes protein that lacks InterPro GPCR domains
TTRE723	False	Encodes protein that lacks InterPro GPCR domains
TTRE7230	False	Encodes protein that lacks InterPro GPCR domains
TTRE7231	False	Encodes protein that lacks InterPro GPCR domains
TTRE7232	False	Encodes protein that lacks InterPro GPCR domains
TTRE7233	False	Encodes protein that lacks InterPro GPCR domains
TTRE7234	False	Encodes protein that lacks InterPro GPCR domains
TTRE7235	False	Encodes protein that lacks InterPro GPCR domains
TTRE7236	False	Encodes protein that lacks InterPro GPCR domains
TTRE7237	False	Encodes protein that lacks InterPro GPCR domains
TTRE7238	False	Encodes protein that lacks InterPro GPCR domains
TTRE7239	False	Encodes protein that lacks InterPro GPCR domains
TTRE724	False	Encodes protein that lacks InterPro GPCR domains
TTRE7240	False	Encodes protein that lacks InterPro GPCR domains
TTRE7241	False	Encodes protein that lacks InterPro GPCR domains
TTRE7242	False	Encodes protein that lacks InterPro GPCR domains
TTRE7243	False	Encodes protein that lacks InterPro GPCR domains
TTRE7244	False	Encodes protein that lacks InterPro GPCR domains
TTRE7245	False	Encodes protein that lacks InterPro GPCR domains
TTRE7246	False	Encodes protein that lacks InterPro GPCR domains
TTRE7247	False	Encodes protein that lacks InterPro GPCR domains
TTRE7248	False	Encodes protein that lacks InterPro GPCR domains
TTRE7249	False	Encodes protein that lacks InterPro GPCR domains
TTRE725	False	Encodes protein that lacks InterPro GPCR domains
TTRE7250	False	Encodes protein that lacks InterPro GPCR domains
TTRE7251	False	Encodes protein that lacks InterPro GPCR domains
TTRE7252	False	Encodes protein that lacks InterPro GPCR domains
TTRE7253	False	Encodes protein that lacks InterPro GPCR domains
TTRE7254	False	Encodes protein that lacks InterPro GPCR domains
TTRE7255	False	Encodes protein that lacks InterPro GPCR domains
TTRE7256	False	Encodes protein that lacks InterPro GPCR domains
TTRE7257	False	Encodes protein that lacks InterPro GPCR domains
TTRE7258	False	Encodes protein that lacks InterPro GPCR domains
TTRE7259	False	Encodes protein that lacks InterPro GPCR domains
TTRE726	False	Encodes protein that lacks InterPro GPCR domains
TTRE7260	False	Encodes protein that lacks InterPro GPCR domains
TTRE7261	False	Encodes protein that lacks InterPro GPCR domains
TTRE7262	False	Encodes protein that lacks InterPro GPCR domains
TTRE7263	False	Encodes protein that lacks InterPro GPCR domains
TTRE7264	False	Encodes protein that lacks InterPro GPCR domains
TTRE7265	False	Encodes protein that lacks InterPro GPCR domains
TTRE7266	False	Encodes protein that lacks InterPro GPCR domains
